,Entity,Code,Year,Share of population covered by health insurance (ILO (2014)),Under-fifteen mortality rate,Deaths - Sex: all - Age: 0 - Variant: estimates,Observation value - Indicator: Under-five mortality rate - Sex: Total - Wealth quintile: Total - Unit of measure: Deaths per 100 live births,IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified,Estimated maternal deaths,Births attended by skilled health staff (% of total),MCV1 (% of one-year-olds immunized),Pol3 (% of one-year-olds immunized),DTP3 (% of one-year-olds immunized)
2412,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Sepsis and other infectious conditions of the newborn,CHILDCAUSE_CH12,,,,,,,0.044,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2413,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Injuries,CHILDCAUSE_CH17,,,,,,,0.048,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2414,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,HIV/AIDS,CHILDCAUSE_CH2,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2415,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,,,,0.02,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2416,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Tetanus,CHILDCAUSE_CH5,,,,,,,0.003,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2417,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Measles,CHILDCAUSE_CH6,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2418,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Meningitis/encephalitis,CHILDCAUSE_CH7,,,,,,,0.008,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2419,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Malaria,CHILDCAUSE_CH8,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2420,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Birth asphyxia and birth trauma,CHILDCAUSE_CH11,,,,,,,0.11,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2421,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Sepsis and other infectious conditions of the newborn,CHILDCAUSE_CH12,,,,,,,0.076,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2422,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,"Other communicable, perinatal and nutritional conditions",CHILDCAUSE_CH13,,,,,,,0.089,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2423,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,"Other communicable, perinatal and nutritional conditions",CHILDCAUSE_CH13,,,,,,,0.05,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2424,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Injuries,CHILDCAUSE_CH17,,,,,,,0.098,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2425,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Birth asphyxia and birth trauma,CHILDCAUSE_CH11,,,,,,,0.079,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2426,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,"Other communicable, perinatal and nutritional conditions",CHILDCAUSE_CH13,,,,,,,0.073,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2427,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Other noncommunicable diseases,CHILDCAUSE_CH16,,,,,,,0.1,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2428,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Acute lower respiratory infections,CHILDCAUSE_CH9,,,,,,,0.099,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2429,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Other noncommunicable diseases,CHILDCAUSE_CH16,,,,,,,0.24,,,,,,0.2,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2430,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Acute lower respiratory infections,CHILDCAUSE_CH9,,,,,,,0.18,,,,,,0.2,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2431,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Prematurity,CHILDCAUSE_CH10,,,,,,,0.25,,,,,,0.2,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2432,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Congenital anomalies,CHILDCAUSE_CH15,,,,,,,0.26,,,,,,0.3,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2433,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Congenital anomalies,CHILDCAUSE_CH15,,,,,,,0.3,,,,,,0.3,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2434,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Congenital anomalies,CHILDCAUSE_CH15,,,,,,,0.28,,,,,,0.3,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2435,Maldives,MDV,2011,30.0,1.5901058,82.0,1.2959299,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2011,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Prematurity,CHILDCAUSE_CH10,,,,,,,0.4,,,,,,0.4,,,EN,2018-11-26T23:00:00.000Z,4.798282,98.8,96.0,96.0,96.0
2436,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Birth asphyxia and birth trauma,CHILDCAUSE_CH11,,,,,,,0.046,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2437,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Sepsis and other infectious conditions of the newborn,CHILDCAUSE_CH12,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2438,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Other noncommunicable diseases,CHILDCAUSE_CH16,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2439,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Injuries,CHILDCAUSE_CH17,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2440,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,HIV/AIDS,CHILDCAUSE_CH2,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2441,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2442,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Tetanus,CHILDCAUSE_CH5,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2443,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Measles,CHILDCAUSE_CH6,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2444,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Meningitis/encephalitis,CHILDCAUSE_CH7,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2445,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Malaria,CHILDCAUSE_CH8,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2446,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Acute lower respiratory infections,CHILDCAUSE_CH9,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2447,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Prematurity,CHILDCAUSE_CH10,,,,,,,0.041,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2448,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Birth asphyxia and birth trauma,CHILDCAUSE_CH11,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2449,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Sepsis and other infectious conditions of the newborn,CHILDCAUSE_CH12,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2450,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,"Other communicable, perinatal and nutritional conditions",CHILDCAUSE_CH13,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2451,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,HIV/AIDS,CHILDCAUSE_CH2,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2452,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2453,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Tetanus,CHILDCAUSE_CH5,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2454,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Measles,CHILDCAUSE_CH6,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2455,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Malaria,CHILDCAUSE_CH8,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2456,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Acute lower respiratory infections,CHILDCAUSE_CH9,,,,,,,0.032,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2457,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Birth asphyxia and birth trauma,CHILDCAUSE_CH11,,,,,,,0.032,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2458,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Sepsis and other infectious conditions of the newborn,CHILDCAUSE_CH12,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2459,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,"Other communicable, perinatal and nutritional conditions",CHILDCAUSE_CH13,,,,,,,0.035,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2460,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Injuries,CHILDCAUSE_CH17,,,,,,,0.034,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2461,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,HIV/AIDS,CHILDCAUSE_CH2,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2462,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Diarrhoeal diseases,CHILDCAUSE_CH3,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2463,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Tetanus,CHILDCAUSE_CH5,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2464,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Measles,CHILDCAUSE_CH6,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2465,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Meningitis/encephalitis,CHILDCAUSE_CH7,,,,,,,0.018,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2466,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Malaria,CHILDCAUSE_CH8,,,,,,,0.0,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2467,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Acute lower respiratory infections,CHILDCAUSE_CH9,,,,,,,0.01,,,,,,0.0,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2468,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,"Other communicable, perinatal and nutritional conditions",CHILDCAUSE_CH13,,,,,,,0.051,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2469,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Injuries,CHILDCAUSE_CH17,,,,,,,0.11,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2470,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,1-59 months,AGEGROUP_MONTHS1-59,Cause of death,Meningitis/encephalitis,CHILDCAUSE_CH7,,,,,,,0.058,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2471,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Other noncommunicable diseases,CHILDCAUSE_CH16,,,,,,,0.13,,,,,,0.1,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2472,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-4 years,AGEGROUP_YEARS0-4,Cause of death,Prematurity,CHILDCAUSE_CH10,,,,,,,0.28,,,,,,0.3,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
2473,Malta,MLT,2009,100.0,0.7967319,23.0,0.68741685,MORT_300,Distribution of causes of death among children aged < 5 years (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2009,False,Age Group,0-27 days,AGEGROUP_DAYS0-27,Cause of death,Prematurity,CHILDCAUSE_CH10,,,,,,,0.38,,,,,,0.4,,,EN,2018-11-26T23:00:00.000Z,0.22841063,99.8,82.0,73.0,73.0
