Entity,Code,Year,Observation value - Indicator: Under-five mortality rate - Sex: Total - Wealth quintile: Total - Unit of measure: Deaths per 100 live births
Nicaragua,NIC,1970,17.06947
Nicaragua,NIC,1971,16.641453
Nicaragua,NIC,1972,18.716673
Nicaragua,NIC,1973,15.62944
Nicaragua,NIC,1974,15.021467
Nicaragua,NIC,1975,14.367319
Nicaragua,NIC,1976,13.668161
Nicaragua,NIC,1977,12.936363
Nicaragua,NIC,1978,12.196153
Nicaragua,NIC,1979,11.488493
Nicaragua,NIC,1980,10.802838
Nicaragua,NIC,1981,10.161018
Nicaragua,NIC,1982,9.583117
Nicaragua,NIC,1983,9.066209
Nicaragua,NIC,1984,8.616035
Nicaragua,NIC,1985,8.220838
Nicaragua,NIC,1986,7.8725343
Nicaragua,NIC,1987,7.5536294
Nicaragua,NIC,1988,7.253353
Nicaragua,NIC,1989,6.9570656
Nicaragua,NIC,1990,6.655097
Nicaragua,NIC,1991,6.346488
Nicaragua,NIC,1992,6.029662
Nicaragua,NIC,1993,5.7128954
Nicaragua,NIC,1994,5.405748
Nicaragua,NIC,1995,5.1066484
Nicaragua,NIC,1996,4.8209715
Nicaragua,NIC,1997,4.5510907
Nicaragua,NIC,1998,5.0219398
Nicaragua,NIC,1999,4.0529194
Nicaragua,NIC,2000,3.8306286
Nicaragua,NIC,2001,3.6249714
Nicaragua,NIC,2002,3.4368446
Nicaragua,NIC,2003,3.262535
Nicaragua,NIC,2004,3.10137
Nicaragua,NIC,2005,2.9536178
Nicaragua,NIC,2006,2.8138158
Nicaragua,NIC,2007,2.6852472
Nicaragua,NIC,2008,2.565323
Nicaragua,NIC,2009,2.4562697
Nicaragua,NIC,2010,2.3525248
Nicaragua,NIC,2011,2.2582805
Nicaragua,NIC,2012,2.168477
Nicaragua,NIC,2013,2.0840185
Nicaragua,NIC,2014,2.0052786
Nicaragua,NIC,2015,1.9320412
Nicaragua,NIC,2016,1.863259
Nicaragua,NIC,2017,1.7992996
Nicaragua,NIC,2018,1.7382193
Nicaragua,NIC,2019,1.6807406
Nicaragua,NIC,2020,1.6261133
Nicaragua,NIC,2021,1.5723064
Nicaragua,NIC,2022,1.5204623
Niger,NER,1967,31.879602
Niger,NER,1968,32.27636
Niger,NER,1969,32.685886
Niger,NER,1970,33.131817
Niger,NER,1971,33.576366
Niger,NER,1972,33.938046
Niger,NER,1973,34.22273
Niger,NER,1974,34.319378
Niger,NER,1975,34.223244
Niger,NER,1976,33.929478
Niger,NER,1977,33.486977
Niger,NER,1978,33.003136
Niger,NER,1979,32.57725
Niger,NER,1980,32.301476
Niger,NER,1981,32.24798
Niger,NER,1982,32.460182
Niger,NER,1983,32.858376
Niger,NER,1984,33.333443
Niger,NER,1985,33.76404
Niger,NER,1986,34.06156
Niger,NER,1987,34.14124
Niger,NER,1988,34.00795
Niger,NER,1989,33.69749
Niger,NER,1990,33.21435
Niger,NER,1991,32.537178
Niger,NER,1992,31.681946
Niger,NER,1993,30.63387
Niger,NER,1994,29.41536
Niger,NER,1995,28.132359
Niger,NER,1996,26.854044
Niger,NER,1997,25.710642
Niger,NER,1998,24.668835
Niger,NER,1999,23.750727
Niger,NER,2000,22.835186
Niger,NER,2001,21.826904
Niger,NER,2002,20.702093
Niger,NER,2003,19.5275
Niger,NER,2004,18.355473
Niger,NER,2005,17.233868
Niger,NER,2006,16.233334
Niger,NER,2007,15.380323
Niger,NER,2008,14.666018
Niger,NER,2009,14.0929165
Niger,NER,2010,13.659616
Niger,NER,2011,13.340335
Niger,NER,2012,13.095851
Niger,NER,2013,12.918599
Niger,NER,2014,12.777351
Niger,NER,2015,12.6548395
Niger,NER,2016,12.546537
Niger,NER,2017,12.434932
Niger,NER,2018,12.319914
Niger,NER,2019,12.22024
Niger,NER,2020,12.1010275
Niger,NER,2021,11.92955
Niger,NER,2022,11.734437
Nigeria,NGA,1964,32.5151
Nigeria,NGA,1965,31.845722
Nigeria,NGA,1966,31.18505
Nigeria,NGA,1967,30.528278
Nigeria,NGA,1968,29.840988
Nigeria,NGA,1969,29.138758
Nigeria,NGA,1970,28.3995
Nigeria,NGA,1971,27.617733
Nigeria,NGA,1972,26.800488
Nigeria,NGA,1973,25.971996
Nigeria,NGA,1974,25.137253
Nigeria,NGA,1975,24.338203
Nigeria,NGA,1976,23.568682
Nigeria,NGA,1977,22.86771
Nigeria,NGA,1978,22.252556
Nigeria,NGA,1979,21.732578
Nigeria,NGA,1980,21.308046
Nigeria,NGA,1981,20.994995
Nigeria,NGA,1982,20.791681
Nigeria,NGA,1983,20.70148
Nigeria,NGA,1984,20.698814
Nigeria,NGA,1985,20.754234
Nigeria,NGA,1986,20.84277
Nigeria,NGA,1987,20.917376
Nigeria,NGA,1988,20.965078
Nigeria,NGA,1989,20.991346
Nigeria,NGA,1990,20.960634
Nigeria,NGA,1991,20.906693
Nigeria,NGA,1992,20.83036
Nigeria,NGA,1993,20.723743
Nigeria,NGA,1994,20.585564
Nigeria,NGA,1995,20.38181
Nigeria,NGA,1996,20.111715
Nigeria,NGA,1997,19.746637
Nigeria,NGA,1998,19.30021
Nigeria,NGA,1999,18.793049
Nigeria,NGA,2000,18.253946
Nigeria,NGA,2001,17.695034
Nigeria,NGA,2002,17.12679
Nigeria,NGA,2003,16.556808
Nigeria,NGA,2004,15.998876
Nigeria,NGA,2005,15.458452
Nigeria,NGA,2006,14.9700365
Nigeria,NGA,2007,14.524103
Nigeria,NGA,2008,14.134067
Nigeria,NGA,2009,13.803922
Nigeria,NGA,2010,13.531929
Nigeria,NGA,2011,13.290515
Nigeria,NGA,2012,13.086884
Nigeria,NGA,2013,12.907011
Nigeria,NGA,2014,12.765799
Nigeria,NGA,2015,12.620659
Nigeria,NGA,2016,12.450071
Nigeria,NGA,2017,12.23748
Nigeria,NGA,2018,11.991878
Nigeria,NGA,2019,11.692865
Nigeria,NGA,2020,11.394196
Nigeria,NGA,2021,11.061882
Nigeria,NGA,2022,10.717279
Niue,NIU,1943,14.725911
Niue,NIU,1944,14.558347
Niue,NIU,1945,14.383738
Niue,NIU,1946,14.195889
Niue,NIU,1947,14.01046
Niue,NIU,1948,13.796408
Niue,NIU,1949,13.566774
Niue,NIU,1950,13.330805
Niue,NIU,1951,13.0609865
Niue,NIU,1952,12.778576
Niue,NIU,1953,12.471153
Niue,NIU,1954,12.138334
Niue,NIU,1955,11.79733
Niue,NIU,1956,11.434143
Niue,NIU,1957,11.056086
Niue,NIU,1958,10.657272
Niue,NIU,1959,10.247506
Niue,NIU,1960,9.851353
Niue,NIU,1961,9.452009
Niue,NIU,1962,9.039787
Niue,NIU,1963,8.622718
Niue,NIU,1964,8.204102
Niue,NIU,1965,7.7884474
Niue,NIU,1966,7.3735785
Niue,NIU,1967,6.9598145
Niue,NIU,1968,6.5435905
Niue,NIU,1969,6.155196
Niue,NIU,1970,5.767973
Niue,NIU,1971,5.3945217
Niue,NIU,1972,5.030929
Niue,NIU,1973,4.680449
Niue,NIU,1974,4.3347893
Niue,NIU,1975,4.006955
Niue,NIU,1976,3.7038486
Niue,NIU,1977,3.4232898
Niue,NIU,1978,3.180945
Niue,NIU,1979,2.9806805
Niue,NIU,1980,2.8186598
Niue,NIU,1981,2.6982384
Niue,NIU,1982,2.6076255
Niue,NIU,1983,2.549949
Niue,NIU,1984,2.512085
Niue,NIU,1985,2.494763
Niue,NIU,1986,2.4963517
Niue,NIU,1987,2.5071578
Niue,NIU,1988,2.5252502
Niue,NIU,1989,2.5439823
Niue,NIU,1990,2.5695395
Niue,NIU,1991,2.5992107
Niue,NIU,1992,2.6328812
Niue,NIU,1993,2.6799483
Niue,NIU,1994,2.7409353
Niue,NIU,1995,2.8184745
Niue,NIU,1996,2.9031072
Niue,NIU,1997,2.9939322
Niue,NIU,1998,3.0852904
Niue,NIU,1999,3.1817746
Niue,NIU,2000,3.274171
Niue,NIU,2001,3.36037
Niue,NIU,2002,3.453088
Niue,NIU,2003,3.5520911
Niue,NIU,2004,3.6452649
Niue,NIU,2005,3.70964
Niue,NIU,2006,3.7283325
Niue,NIU,2007,3.725305
Niue,NIU,2008,3.6902432
Niue,NIU,2009,3.6337323
Niue,NIU,2010,3.5677152
Niue,NIU,2011,3.4870548
Niue,NIU,2012,3.3994212
Niue,NIU,2013,3.296103
Niue,NIU,2014,3.1931639
Niue,NIU,2015,3.1003714
Niue,NIU,2016,3.0067618
Niue,NIU,2017,2.9173388
Niue,NIU,2018,2.824892
Niue,NIU,2019,2.73159
Niue,NIU,2020,2.6454082
Niue,NIU,2021,2.561842
Niue,NIU,2022,2.4815562
North America,,1949,4.0472
North America,,1950,4.080231
North America,,1951,6.770892
North America,,1952,6.588533
North America,,1953,6.3762226
North America,,1954,6.168568
North America,,1955,6.239014
North America,,1956,6.5846615
North America,,1957,6.6764817
North America,,1958,6.449435
North America,,1959,6.2941394
North America,,1960,6.1443005
North America,,1961,6.0006456
North America,,1962,5.8662877
North America,,1963,5.7362914
North America,,1964,5.609213
North America,,1965,5.485048
North America,,1966,5.3620043
North America,,1967,5.2402
North America,,1968,5.1125646
North America,,1969,4.9833555
North America,,1970,4.8455787
North America,,1971,4.702126
North America,,1972,4.577429
North America,,1973,4.412263
North America,,1974,4.289183
North America,,1975,4.1199517
North America,,1976,4.0175967
North America,,1977,3.8327916
North America,,1978,3.6940455
North America,,1979,3.560239
North America,,1980,3.4540567
North America,,1981,3.3034468
North America,,1982,3.2260766
North America,,1983,3.0710266
North America,,1984,2.9667265
North America,,1985,2.8691099
North America,,1986,2.7772803
North America,,1987,2.687996
North America,,1988,2.6005027
North America,,1989,2.5138862
North America,,1990,2.4259107
North America,,1991,2.3371403
North America,,1992,2.2497165
North America,,1993,2.1649714
North America,,1994,2.083956
North America,,1995,2.007475
North America,,1996,1.9349937
North America,,1997,1.8673263
North America,,1998,1.8441354
North America,,1999,1.746395
North America,,2000,1.6925199
North America,,2001,1.6424294
North America,,2002,1.59628
North America,,2003,1.553577
North America,,2004,1.5139925
North America,,2005,1.4762899
North America,,2006,1.4402239
North America,,2007,1.4053856
North America,,2008,1.3715389
North America,,2009,1.3385136
North America,,2010,1.4102291
North America,,2011,1.2741367
North America,,2012,1.2447385
North America,,2013,1.2169236
North America,,2014,1.1904225
North America,,2015,1.1648965
North America,,2016,1.140209
North America,,2017,1.1161999
North America,,2018,1.0927703
North America,,2019,1.0699677
North America,,2020,1.0468613
North America,,2021,1.0253087
North America,,2022,1.0030473
North Korea,PRK,1950,46.91794
North Korea,PRK,1951,40.641083
North Korea,PRK,1952,26.253963
North Korea,PRK,1953,21.31736
North Korea,PRK,1954,16.180056
North Korea,PRK,1955,14.649259
North Korea,PRK,1956,13.429552
North Korea,PRK,1957,12.531066
North Korea,PRK,1958,11.927035
North Korea,PRK,1959,11.551924
North Korea,PRK,1960,11.317469
North Korea,PRK,1961,11.163151
North Korea,PRK,1962,10.977072
North Korea,PRK,1963,10.692202
North Korea,PRK,1964,10.291528
North Korea,PRK,1965,9.757025
North Korea,PRK,1966,9.117377
North Korea,PRK,1967,8.455028
North Korea,PRK,1968,7.8395624
North Korea,PRK,1969,7.287745
North Korea,PRK,1970,6.8245916
North Korea,PRK,1971,6.4332824
North Korea,PRK,1972,6.086003
North Korea,PRK,1973,5.7715354
North Korea,PRK,1974,5.480618
North Korea,PRK,1975,5.211254
North Korea,PRK,1976,4.956465
North Korea,PRK,1977,4.736292
North Korea,PRK,1978,4.5385103
North Korea,PRK,1979,4.3656397
North Korea,PRK,1980,4.2030816
North Korea,PRK,1981,4.0370626
North Korea,PRK,1982,3.8655572
North Korea,PRK,1983,3.6962445
North Korea,PRK,1984,3.5402036
North Korea,PRK,1985,3.4242253
North Korea,PRK,1986,3.37901
North Korea,PRK,1987,3.4672565
North Korea,PRK,1988,3.5894082
North Korea,PRK,1989,3.8530498
North Korea,PRK,1990,4.2326207
North Korea,PRK,1991,4.7334986
North Korea,PRK,1992,4.595393
North Korea,PRK,1993,4.4647517
North Korea,PRK,1994,4.3322763
North Korea,PRK,1995,10.973391
North Korea,PRK,1996,10.773567
North Korea,PRK,1997,10.620543
North Korea,PRK,1998,10.521209
North Korea,PRK,1999,10.419092
North Korea,PRK,2000,10.294708
North Korea,PRK,2001,10.147396
North Korea,PRK,2002,9.959756
North Korea,PRK,2003,3.4828677
North Korea,PRK,2004,3.388876
North Korea,PRK,2005,3.3076909
North Korea,PRK,2006,3.2576954
North Korea,PRK,2007,3.2644413
North Korea,PRK,2008,3.1722107
North Korea,PRK,2009,3.0874434
North Korea,PRK,2010,2.9447656
North Korea,PRK,2011,2.770914
North Korea,PRK,2012,2.5806582
North Korea,PRK,2013,2.3936915
North Korea,PRK,2014,2.2347112
North Korea,PRK,2015,2.1071038
North Korea,PRK,2016,2.038795
North Korea,PRK,2017,1.8985407
North Korea,PRK,2018,1.825435
North Korea,PRK,2019,1.7253631
North Korea,PRK,2020,1.6481619
North Korea,PRK,2021,1.5750388
North Korea,PRK,2022,1.7019894
North Macedonia,MKD,1981,5.700591
North Macedonia,MKD,1982,5.498595
North Macedonia,MKD,1983,5.294075
North Macedonia,MKD,1984,5.1009417
North Macedonia,MKD,1985,4.9475994
North Macedonia,MKD,1986,4.8494334
North Macedonia,MKD,1987,4.7198973
North Macedonia,MKD,1988,4.4291277
North Macedonia,MKD,1989,3.9953144
North Macedonia,MKD,1990,3.6209373
North Macedonia,MKD,1991,3.4452667
North Macedonia,MKD,1992,3.3572075
North Macedonia,MKD,1993,3.1585226
North Macedonia,MKD,1994,2.795701
North Macedonia,MKD,1995,2.426043
North Macedonia,MKD,1996,2.1555076
North Macedonia,MKD,1997,1.9683396
North Macedonia,MKD,1998,1.8202038
North Macedonia,MKD,1999,1.6895357
North Macedonia,MKD,2000,1.5831054
North Macedonia,MKD,2001,1.5061973
North Macedonia,MKD,2002,1.454914
North Macedonia,MKD,2003,1.4225886
North Macedonia,MKD,2004,1.3990542
North Macedonia,MKD,2005,1.3685871
North Macedonia,MKD,2006,1.3151737
North Macedonia,MKD,2007,1.2427871
North Macedonia,MKD,2008,1.1607233
North Macedonia,MKD,2009,1.0818965
North Macedonia,MKD,2010,1.0278938
North Macedonia,MKD,2011,1.0130894
North Macedonia,MKD,2012,1.0328577
North Macedonia,MKD,2013,1.0749396
North Macedonia,MKD,2014,1.1174823
North Macedonia,MKD,2015,1.1246072
North Macedonia,MKD,2016,1.0638485
North Macedonia,MKD,2017,0.9507445
North Macedonia,MKD,2018,0.8217017
North Macedonia,MKD,2019,0.70044374
North Macedonia,MKD,2020,0.5992862
North Macedonia,MKD,2021,0.52221334
North Macedonia,MKD,2022,0.4644645
Northern Africa (SDG),,1990,8.546171
Northern Africa (SDG),,1991,8.262367
Northern Africa (SDG),,1992,7.9784036
Northern Africa (SDG),,1993,7.6964455
Northern Africa (SDG),,1994,7.41932
Northern Africa (SDG),,1995,7.151532
Northern Africa (SDG),,1996,6.8898125
Northern Africa (SDG),,1997,6.6239595
Northern Africa (SDG),,1998,6.356669
Northern Africa (SDG),,1999,6.098348
Northern Africa (SDG),,2000,5.850499
Northern Africa (SDG),,2001,5.603421
Northern Africa (SDG),,2002,5.3630013
Northern Africa (SDG),,2003,5.127857
Northern Africa (SDG),,2004,4.901476
Northern Africa (SDG),,2005,4.687276
Northern Africa (SDG),,2006,4.5007215
Northern Africa (SDG),,2007,4.3347096
Northern Africa (SDG),,2008,4.1781635
Northern Africa (SDG),,2009,4.026511
Northern Africa (SDG),,2010,3.8706028
Northern Africa (SDG),,2011,3.7284439
Northern Africa (SDG),,2012,3.575954
Northern Africa (SDG),,2013,3.4479918
Northern Africa (SDG),,2014,3.337159
Northern Africa (SDG),,2015,3.2433567
Northern Africa (SDG),,2016,3.1717808
Northern Africa (SDG),,2017,3.095936
Northern Africa (SDG),,2018,3.018058
Northern Africa (SDG),,2019,2.9438877
Northern Africa (SDG),,2020,2.8650086
Northern Africa (SDG),,2021,2.7809827
Northern Africa (SDG),,2022,2.6971657
Northern America (SDG),,1990,1.0945947
Northern America (SDG),,1991,1.0603043
Northern America (SDG),,1992,1.0243303
Northern America (SDG),,1993,0.9887872
Northern America (SDG),,1994,0.9548694
Northern America (SDG),,1995,0.9242169
Northern America (SDG),,1996,0.89753085
Northern America (SDG),,1997,0.8752785
Northern America (SDG),,1998,0.85652256
Northern America (SDG),,1999,0.8409842
Northern America (SDG),,2000,0.82853556
Northern America (SDG),,2001,0.8172674
Northern America (SDG),,2002,0.80758345
Northern America (SDG),,2003,0.799116
Northern America (SDG),,2004,0.79096186
Northern America (SDG),,2005,0.7822193
Northern America (SDG),,2006,0.7722763
Northern America (SDG),,2007,0.7606029
Northern America (SDG),,2008,0.7475949
Northern America (SDG),,2009,0.73379856
Northern America (SDG),,2010,0.7200552
Northern America (SDG),,2011,0.7069059
Northern America (SDG),,2012,0.69498295
Northern America (SDG),,2013,0.68439955
Northern America (SDG),,2014,0.67483246
Northern America (SDG),,2015,0.66608715
Northern America (SDG),,2016,0.65762186
Northern America (SDG),,2017,0.64919174
Northern America (SDG),,2018,0.6413341
Northern America (SDG),,2019,0.63400805
Northern America (SDG),,2020,0.6269654
Northern America (SDG),,2021,0.62056667
Northern America (SDG),,2022,0.61315227
Northern America and Europe (SDG),,1990,1.4196653
Northern America and Europe (SDG),,1991,1.3647039
Northern America and Europe (SDG),,1992,1.3325378
Northern America and Europe (SDG),,1993,1.2862313
Northern America and Europe (SDG),,1994,1.2262235
Northern America and Europe (SDG),,1995,1.1833614
Northern America and Europe (SDG),,1996,1.135043
Northern America and Europe (SDG),,1997,1.0912516
Northern America and Europe (SDG),,1998,1.0504633
Northern America and Europe (SDG),,1999,1.0052073
Northern America and Europe (SDG),,2000,0.9673351
Northern America and Europe (SDG),,2001,0.93727875
Northern America and Europe (SDG),,2002,0.910021
Northern America and Europe (SDG),,2003,0.8804587
Northern America and Europe (SDG),,2004,0.8491133
Northern America and Europe (SDG),,2005,0.8169879
Northern America and Europe (SDG),,2006,0.7860238
Northern America and Europe (SDG),,2007,0.75905883
Northern America and Europe (SDG),,2008,0.7347256
Northern America and Europe (SDG),,2009,0.7131579
Northern America and Europe (SDG),,2010,0.6914385
Northern America and Europe (SDG),,2011,0.6737168
Northern America and Europe (SDG),,2012,0.65902376
Northern America and Europe (SDG),,2013,0.6435491
Northern America and Europe (SDG),,2014,0.625372
Northern America and Europe (SDG),,2015,0.60579145
Northern America and Europe (SDG),,2016,0.5849267
Northern America and Europe (SDG),,2017,0.56468236
Northern America and Europe (SDG),,2018,0.5473069
Northern America and Europe (SDG),,2019,0.53196037
Northern America and Europe (SDG),,2020,0.5184802
Northern America and Europe (SDG),,2021,0.5078951
Northern America and Europe (SDG),,2022,0.4994014
Norway,NOR,1950,3.282463
Norway,NOR,1951,3.0863988
Norway,NOR,1952,2.9100342
Norway,NOR,1953,2.7650504
Norway,NOR,1954,2.659882
Norway,NOR,1955,2.583008
Norway,NOR,1956,2.5171208
Norway,NOR,1957,2.4537468
Norway,NOR,1958,2.3897574
Norway,NOR,1959,2.3252697
Norway,NOR,1960,2.2622628
Norway,NOR,1961,2.2063394
Norway,NOR,1962,2.1558118
Norway,NOR,1963,2.1029193
Norway,NOR,1964,2.040773
Norway,NOR,1965,1.9707779
Norway,NOR,1966,1.8975223
Norway,NOR,1967,1.8253921
Norway,NOR,1968,1.755443
Norway,NOR,1969,1.6882318
Norway,NOR,1970,1.6239722
Norway,NOR,1971,1.5602152
Norway,NOR,1972,1.4955912
Norway,NOR,1973,1.4295825
Norway,NOR,1974,1.361513
Norway,NOR,1975,1.2918489
Norway,NOR,1976,1.2208519
Norway,NOR,1977,1.1516205
Norway,NOR,1978,1.0897753
Norway,NOR,1979,1.0411874
Norway,NOR,1980,1.0077298
Norway,NOR,1981,0.9905523
Norway,NOR,1982,0.9888837
Norway,NOR,1983,0.9978158
Norway,NOR,1984,1.0105196
Norway,NOR,1985,1.0214709
Norway,NOR,1986,1.0235592
Norway,NOR,1987,1.012152
Norway,NOR,1988,0.9819481
Norway,NOR,1989,0.9314515
Norway,NOR,1990,0.8659662
Norway,NOR,1991,0.7946607
Norway,NOR,1992,0.7247373
Norway,NOR,1993,0.6621422
Norway,NOR,1994,0.61118877
Norway,NOR,1995,0.57209307
Norway,NOR,1996,0.5438813
Norway,NOR,1997,0.52484214
Norway,NOR,1998,0.5110279
Norway,NOR,1999,0.49835294
Norway,NOR,2000,0.485466
Norway,NOR,2001,0.47142524
Norway,NOR,2002,0.45551115
Norway,NOR,2003,0.43898517
Norway,NOR,2004,0.42215014
Norway,NOR,2005,0.40546054
Norway,NOR,2006,0.38908118
Norway,NOR,2007,0.37318286
Norway,NOR,2008,0.35734802
Norway,NOR,2009,0.341636
Norway,NOR,2010,0.32647577
Norway,NOR,2011,0.31281346
Norway,NOR,2012,0.3006993
Norway,NOR,2013,0.2899751
Norway,NOR,2014,0.2800967
Norway,NOR,2015,0.27103677
Norway,NOR,2016,0.26238102
Norway,NOR,2017,0.2537822
Norway,NOR,2018,0.24553108
Norway,NOR,2019,0.2376242
Norway,NOR,2020,0.23018594
Norway,NOR,2021,0.22314575
Norway,NOR,2022,0.21674863
Oceania,,1940,15.596843
Oceania,,1941,15.411011
Oceania,,1942,15.23826
Oceania,,1943,17.75507
Oceania,,1944,17.45874
Oceania,,1945,17.163755
Oceania,,1946,17.23182
Oceania,,1947,16.926052
Oceania,,1948,25.065353
Oceania,,1949,6.871077
Oceania,,1950,6.7637134
Oceania,,1951,6.9266615
Oceania,,1952,6.4501333
Oceania,,1953,6.2779365
Oceania,,1954,6.1168594
Oceania,,1955,5.9556355
Oceania,,1956,5.79969
Oceania,,1957,5.651657
Oceania,,1958,5.533272
Oceania,,1959,5.399075
Oceania,,1960,5.255673
Oceania,,1961,5.1076694
Oceania,,1962,4.956453
Oceania,,1963,4.8265533
Oceania,,1964,4.702041
Oceania,,1965,4.5631094
Oceania,,1966,4.448438
Oceania,,1967,4.3502045
Oceania,,1968,4.2573714
Oceania,,1969,4.164412
Oceania,,1970,4.057403
Oceania,,1971,3.9336987
Oceania,,1972,3.8083925
Oceania,,1973,3.6812627
Oceania,,1974,3.546863
Oceania,,1975,3.4210274
Oceania,,1976,3.28569
Oceania,,1977,3.1660032
Oceania,,1978,3.0565522
Oceania,,1979,2.9588902
Oceania,,1980,2.8707318
Oceania,,1981,2.7921774
Oceania,,1982,2.722891
Oceania,,1983,2.661457
Oceania,,1984,2.6061094
Oceania,,1985,2.5555866
Oceania,,1986,2.500607
Oceania,,1987,2.44281
Oceania,,1988,2.380663
Oceania,,1989,2.3164473
Oceania,,1990,2.2517574
Oceania,,1991,2.1931674
Oceania,,1992,2.144604
Oceania,,1993,2.1042671
Oceania,,1994,2.07053
Oceania,,1995,2.0424004
Oceania,,1996,2.0190518
Oceania,,1997,2.0019717
Oceania,,1998,1.9890794
Oceania,,1999,1.9771835
Oceania,,2000,1.9653924
Oceania,,2001,1.9535302
Oceania,,2002,1.9430182
Oceania,,2003,1.9296087
Oceania,,2004,1.9171153
Oceania,,2005,1.9010859
Oceania,,2006,1.8812087
Oceania,,2007,1.8533357
Oceania,,2008,1.8196621
Oceania,,2009,1.7877479
Oceania,,2010,1.748418
Oceania,,2011,1.713392
Oceania,,2012,1.6763577
Oceania,,2013,1.6406417
Oceania,,2014,1.6073375
Oceania,,2015,1.5759965
Oceania,,2016,1.543055
Oceania,,2017,1.5113289
Oceania,,2018,1.4833027
Oceania,,2019,1.4563612
Oceania,,2020,1.4286224
Oceania,,2021,1.4041817
Oceania,,2022,1.3732134
Oceania (SDG),,1990,3.3226109
Oceania (SDG),,1991,3.2537868
Oceania (SDG),,1992,3.1865597
Oceania (SDG),,1993,3.153183
Oceania (SDG),,1994,3.1353488
Oceania (SDG),,1995,3.117208
Oceania (SDG),,1996,3.109185
Oceania (SDG),,1997,3.1074414
Oceania (SDG),,1998,3.1124043
Oceania (SDG),,1999,3.104611
Oceania (SDG),,2000,3.0885391
Oceania (SDG),,2001,3.085631
Oceania (SDG),,2002,3.0704105
Oceania (SDG),,2003,3.0414004
Oceania (SDG),,2004,2.9970233
Oceania (SDG),,2005,2.9340448
Oceania (SDG),,2006,2.8688962
Oceania (SDG),,2007,2.7578669
Oceania (SDG),,2008,2.6719627
Oceania (SDG),,2009,2.629565
Oceania (SDG),,2010,2.5705705
Oceania (SDG),,2011,2.5265565
Oceania (SDG),,2012,2.4620051
Oceania (SDG),,2013,2.4161305
Oceania (SDG),,2014,2.387494
Oceania (SDG),,2015,2.3230772
Oceania (SDG),,2016,2.2594228
Oceania (SDG),,2017,2.1973844
Oceania (SDG),,2018,2.1396208
Oceania (SDG),,2019,2.1095884
Oceania (SDG),,2020,2.0813098
Oceania (SDG),,2021,2.0302157
Oceania (SDG),,2022,1.9674027
Oceania excluding Australia and New Zealand,,1990,7.06619
Oceania excluding Australia and New Zealand,,1991,6.930793
Oceania excluding Australia and New Zealand,,1992,6.8130083
Oceania excluding Australia and New Zealand,,1993,6.7090783
Oceania excluding Australia and New Zealand,,1994,6.610032
Oceania excluding Australia and New Zealand,,1995,6.5140367
Oceania excluding Australia and New Zealand,,1996,6.424961
Oceania excluding Australia and New Zealand,,1997,6.3478303
Oceania excluding Australia and New Zealand,,1998,6.274316
Oceania excluding Australia and New Zealand,,1999,6.1981363
Oceania excluding Australia and New Zealand,,2000,6.1172123
Oceania excluding Australia and New Zealand,,2001,6.03452
Oceania excluding Australia and New Zealand,,2002,5.956039
Oceania excluding Australia and New Zealand,,2003,5.8640194
Oceania excluding Australia and New Zealand,,2004,5.773387
Oceania excluding Australia and New Zealand,,2005,5.677526
Oceania excluding Australia and New Zealand,,2006,5.5778594
Oceania excluding Australia and New Zealand,,2007,5.4691443
Oceania excluding Australia and New Zealand,,2008,5.355323
Oceania excluding Australia and New Zealand,,2009,5.2535086
Oceania excluding Australia and New Zealand,,2010,5.122863
Oceania excluding Australia and New Zealand,,2011,5.008887
Oceania excluding Australia and New Zealand,,2012,4.8920536
Oceania excluding Australia and New Zealand,,2013,4.7791815
Oceania excluding Australia and New Zealand,,2014,4.6683226
Oceania excluding Australia and New Zealand,,2015,4.5596476
Oceania excluding Australia and New Zealand,,2016,4.4437284
Oceania excluding Australia and New Zealand,,2017,4.328483
Oceania excluding Australia and New Zealand,,2018,4.220992
Oceania excluding Australia and New Zealand,,2019,4.1134434
Oceania excluding Australia and New Zealand,,2020,3.997106
Oceania excluding Australia and New Zealand,,2021,3.887663
Oceania excluding Australia and New Zealand,,2022,3.7631946
Oman,OMN,1959,38.724052
Oman,OMN,1960,36.972088
Oman,OMN,1961,35.316956
Oman,OMN,1962,33.77237
Oman,OMN,1963,32.328217
Oman,OMN,1964,30.880493
Oman,OMN,1965,29.508343
Oman,OMN,1966,28.17216
