Entity,Code,Year,Deaths - Sex: all - Age: 0 - Variant: estimates
Kyrgyzstan,KGZ,2017,2530
Kyrgyzstan,KGZ,2018,2674
Kyrgyzstan,KGZ,2019,2688
Kyrgyzstan,KGZ,2020,2453
Kyrgyzstan,KGZ,2021,2294
Kyrgyzstan,KGZ,2022,2194
Kyrgyzstan,KGZ,2023,2150
Land-locked developing countries (LLDC),,1950,823551
Land-locked developing countries (LLDC),,1951,830585
Land-locked developing countries (LLDC),,1952,839495
Land-locked developing countries (LLDC),,1953,849752
Land-locked developing countries (LLDC),,1954,859115
Land-locked developing countries (LLDC),,1955,868640
Land-locked developing countries (LLDC),,1956,876925
Land-locked developing countries (LLDC),,1957,924279
Land-locked developing countries (LLDC),,1958,932353
Land-locked developing countries (LLDC),,1959,904874
Land-locked developing countries (LLDC),,1960,915482
Land-locked developing countries (LLDC),,1961,923405
Land-locked developing countries (LLDC),,1962,931444
Land-locked developing countries (LLDC),,1963,937976
Land-locked developing countries (LLDC),,1964,941106
Land-locked developing countries (LLDC),,1965,948651
Land-locked developing countries (LLDC),,1966,971793
Land-locked developing countries (LLDC),,1967,961509
Land-locked developing countries (LLDC),,1968,970301
Land-locked developing countries (LLDC),,1969,980618
Land-locked developing countries (LLDC),,1970,992101
Land-locked developing countries (LLDC),,1971,1004630
Land-locked developing countries (LLDC),,1972,1029149.06
Land-locked developing countries (LLDC),,1973,1034624
Land-locked developing countries (LLDC),,1974,1067784
Land-locked developing countries (LLDC),,1975,1081451
Land-locked developing countries (LLDC),,1976,1071776
Land-locked developing countries (LLDC),,1977,1085191
Land-locked developing countries (LLDC),,1978,1095962
Land-locked developing countries (LLDC),,1979,1102561
Land-locked developing countries (LLDC),,1980,1107936
Land-locked developing countries (LLDC),,1981,1102233
Land-locked developing countries (LLDC),,1982,1099049
Land-locked developing countries (LLDC),,1983,1191380
Land-locked developing countries (LLDC),,1984,1206129
Land-locked developing countries (LLDC),,1985,1208601
Land-locked developing countries (LLDC),,1986,1205068
Land-locked developing countries (LLDC),,1987,1130816
Land-locked developing countries (LLDC),,1988,1208508
Land-locked developing countries (LLDC),,1989,1134897
Land-locked developing countries (LLDC),,1990,1148556
Land-locked developing countries (LLDC),,1991,1148770
Land-locked developing countries (LLDC),,1992,1157676
Land-locked developing countries (LLDC),,1993,1165470
Land-locked developing countries (LLDC),,1994,1183698
Land-locked developing countries (LLDC),,1995,1143033
Land-locked developing countries (LLDC),,1996,1136673
Land-locked developing countries (LLDC),,1997,1131582
Land-locked developing countries (LLDC),,1998,1144063
Land-locked developing countries (LLDC),,1999,1100456
Land-locked developing countries (LLDC),,2000,1080362
Land-locked developing countries (LLDC),,2001,1053892
Land-locked developing countries (LLDC),,2002,1030473
Land-locked developing countries (LLDC),,2003,1009415
Land-locked developing countries (LLDC),,2004,988666
Land-locked developing countries (LLDC),,2005,964890
Land-locked developing countries (LLDC),,2006,942367
Land-locked developing countries (LLDC),,2007,917815
Land-locked developing countries (LLDC),,2008,891454
Land-locked developing countries (LLDC),,2009,897125
Land-locked developing countries (LLDC),,2010,847840
Land-locked developing countries (LLDC),,2011,825676
Land-locked developing countries (LLDC),,2012,805170
Land-locked developing countries (LLDC),,2013,785683
Land-locked developing countries (LLDC),,2014,791155
Land-locked developing countries (LLDC),,2015,781204
Land-locked developing countries (LLDC),,2016,768239
Land-locked developing countries (LLDC),,2017,752342
Land-locked developing countries (LLDC),,2018,710010
Land-locked developing countries (LLDC),,2019,705571
Land-locked developing countries (LLDC),,2020,686593
Land-locked developing countries (LLDC),,2021,683009
Land-locked developing countries (LLDC),,2022,695633
Land-locked developing countries (LLDC),,2023,658287
Laos,LAO,1950,16160
Laos,LAO,1951,16808
Laos,LAO,1952,16865
Laos,LAO,1953,16943
Laos,LAO,1954,16981
Laos,LAO,1955,17043
Laos,LAO,1956,17127
Laos,LAO,1957,17180
Laos,LAO,1958,17243
Laos,LAO,1959,17325
Laos,LAO,1960,17403
Laos,LAO,1961,17523
Laos,LAO,1962,17634
Laos,LAO,1963,17743
Laos,LAO,1964,17863
Laos,LAO,1965,18004
Laos,LAO,1966,18246
Laos,LAO,1967,18296
Laos,LAO,1968,18467
Laos,LAO,1969,18662
Laos,LAO,1970,18893
Laos,LAO,1971,19103
Laos,LAO,1972,19295
Laos,LAO,1973,19510
Laos,LAO,1974,19753
Laos,LAO,1975,19934
Laos,LAO,1976,20080
Laos,LAO,1977,20005
Laos,LAO,1978,19846
Laos,LAO,1979,19635
Laos,LAO,1980,19376
Laos,LAO,1981,19300
Laos,LAO,1982,19314
Laos,LAO,1983,19389
Laos,LAO,1984,19485
Laos,LAO,1985,19499
Laos,LAO,1986,19443
Laos,LAO,1987,19409
Laos,LAO,1988,19351
Laos,LAO,1989,19258
Laos,LAO,1990,19198
Laos,LAO,1991,19038
Laos,LAO,1992,18822
Laos,LAO,1993,18506
Laos,LAO,1994,17988
Laos,LAO,1995,17186
Laos,LAO,1996,16432
Laos,LAO,1997,15737
Laos,LAO,1998,15044
Laos,LAO,1999,14413
Laos,LAO,2000,13678
Laos,LAO,2001,13047
Laos,LAO,2002,12423
Laos,LAO,2003,11921
Laos,LAO,2004,11422
Laos,LAO,2005,10734
Laos,LAO,2006,10249
Laos,LAO,2007,9900
Laos,LAO,2008,9550
Laos,LAO,2009,9183
Laos,LAO,2010,8813
Laos,LAO,2011,8445
Laos,LAO,2012,8036.0005
Laos,LAO,2013,7689
Laos,LAO,2014,7316
Laos,LAO,2015,7101
Laos,LAO,2016,6856
Laos,LAO,2017,6574
Laos,LAO,2018,6338
Laos,LAO,2019,6074
Laos,LAO,2020,5828
Laos,LAO,2021,5590
Laos,LAO,2022,5373
Laos,LAO,2023,5175
Latin America and the Caribbean (UN),,1950,1027032
Latin America and the Caribbean (UN),,1951,1031186.06
Latin America and the Caribbean (UN),,1952,1035568
Latin America and the Caribbean (UN),,1953,1039104
Latin America and the Caribbean (UN),,1954,1042005
Latin America and the Caribbean (UN),,1955,1043469
Latin America and the Caribbean (UN),,1956,1044545.06
Latin America and the Caribbean (UN),,1957,1043706.06
Latin America and the Caribbean (UN),,1958,1042503.06
Latin America and the Caribbean (UN),,1959,1039772.94
Latin America and the Caribbean (UN),,1960,1037339.94
Latin America and the Caribbean (UN),,1961,1033104
Latin America and the Caribbean (UN),,1962,1029593
Latin America and the Caribbean (UN),,1963,1025012.94
Latin America and the Caribbean (UN),,1964,1015143
Latin America and the Caribbean (UN),,1965,1001433
Latin America and the Caribbean (UN),,1966,985954
Latin America and the Caribbean (UN),,1967,968774
Latin America and the Caribbean (UN),,1968,951669
Latin America and the Caribbean (UN),,1969,937066
Latin America and the Caribbean (UN),,1970,930363
Latin America and the Caribbean (UN),,1971,911173
Latin America and the Caribbean (UN),,1972,899036
Latin America and the Caribbean (UN),,1973,883821
Latin America and the Caribbean (UN),,1974,868231
Latin America and the Caribbean (UN),,1975,850015
Latin America and the Caribbean (UN),,1976,836546
Latin America and the Caribbean (UN),,1977,817798
Latin America and the Caribbean (UN),,1978,800619
Latin America and the Caribbean (UN),,1979,781486
Latin America and the Caribbean (UN),,1980,759876
Latin America and the Caribbean (UN),,1981,738771
Latin America and the Caribbean (UN),,1982,719757
Latin America and the Caribbean (UN),,1983,694201
Latin America and the Caribbean (UN),,1984,669858
Latin America and the Caribbean (UN),,1985,647570
Latin America and the Caribbean (UN),,1986,623086
Latin America and the Caribbean (UN),,1987,598841
Latin America and the Caribbean (UN),,1988,575083
Latin America and the Caribbean (UN),,1989,552526
Latin America and the Caribbean (UN),,1990,528965
Latin America and the Caribbean (UN),,1991,506705
Latin America and the Caribbean (UN),,1992,483290
Latin America and the Caribbean (UN),,1993,462216
Latin America and the Caribbean (UN),,1994,440589
Latin America and the Caribbean (UN),,1995,419418
Latin America and the Caribbean (UN),,1996,397723
Latin America and the Caribbean (UN),,1997,377491
Latin America and the Caribbean (UN),,1998,360562
Latin America and the Caribbean (UN),,1999,338970
Latin America and the Caribbean (UN),,2000,319845
Latin America and the Caribbean (UN),,2001,301432
Latin America and the Caribbean (UN),,2002,283941
Latin America and the Caribbean (UN),,2003,267586
Latin America and the Caribbean (UN),,2004,254889
Latin America and the Caribbean (UN),,2005,241756
Latin America and the Caribbean (UN),,2006,229891
Latin America and the Caribbean (UN),,2007,219598
Latin America and the Caribbean (UN),,2008,210811
Latin America and the Caribbean (UN),,2009,202815
Latin America and the Caribbean (UN),,2010,201698
Latin America and the Caribbean (UN),,2011,189274
Latin America and the Caribbean (UN),,2012,182461
Latin America and the Caribbean (UN),,2013,176458
Latin America and the Caribbean (UN),,2014,171300
Latin America and the Caribbean (UN),,2015,165754
Latin America and the Caribbean (UN),,2016,159263
Latin America and the Caribbean (UN),,2017,154284
Latin America and the Caribbean (UN),,2018,149610
Latin America and the Caribbean (UN),,2019,143398
Latin America and the Caribbean (UN),,2020,136026
Latin America and the Caribbean (UN),,2021,131531
Latin America and the Caribbean (UN),,2022,127530
Latin America and the Caribbean (UN),,2023,122810
Latvia,LVA,1950,1902
Latvia,LVA,1951,1767
Latvia,LVA,1952,1631
Latvia,LVA,1953,1485
Latvia,LVA,1954,1448
Latvia,LVA,1955,1369
Latvia,LVA,1956,1272
Latvia,LVA,1957,1179
Latvia,LVA,1958,1107
Latvia,LVA,1959,1048
Latvia,LVA,1960,943
Latvia,LVA,1961,866
Latvia,LVA,1962,839
Latvia,LVA,1963,839
Latvia,LVA,1964,715
Latvia,LVA,1965,564
Latvia,LVA,1966,544
Latvia,LVA,1967,545
Latvia,LVA,1968,610
Latvia,LVA,1969,580
Latvia,LVA,1970,595
Latvia,LVA,1971,536
Latvia,LVA,1972,521
Latvia,LVA,1973,501
Latvia,LVA,1974,608
Latvia,LVA,1975,665
Latvia,LVA,1976,654
Latvia,LVA,1977,602
Latvia,LVA,1978,607
Latvia,LVA,1979,624
Latvia,LVA,1980,543
Latvia,LVA,1981,552
Latvia,LVA,1982,521
Latvia,LVA,1983,644
Latvia,LVA,1984,524
Latvia,LVA,1985,497
Latvia,LVA,1986,531
Latvia,LVA,1987,463
Latvia,LVA,1988,448
Latvia,LVA,1989,410
Latvia,LVA,1990,475
Latvia,LVA,1991,505
Latvia,LVA,1992,535
Latvia,LVA,1993,409
Latvia,LVA,1994,360
Latvia,LVA,1995,389
Latvia,LVA,1996,305
Latvia,LVA,1997,279
Latvia,LVA,1998,275
Latvia,LVA,1999,220
Latvia,LVA,2000,212
Latvia,LVA,2001,215
Latvia,LVA,2002,201
Latvia,LVA,2003,203
Latvia,LVA,2004,191
Latvia,LVA,2005,174
Latvia,LVA,2006,177
Latvia,LVA,2007,208
Latvia,LVA,2008,164
Latvia,LVA,2009,166
Latvia,LVA,2010,110
Latvia,LVA,2011,125
Latvia,LVA,2012,130
Latvia,LVA,2013,94
Latvia,LVA,2014,85
Latvia,LVA,2015,91
Latvia,LVA,2016,81
Latvia,LVA,2017,85
Latvia,LVA,2018,60
Latvia,LVA,2019,64
Latvia,LVA,2020,60
Latvia,LVA,2021,47
Latvia,LVA,2022,53
Latvia,LVA,2023,42
Least developed countries,,1950,1790747
Least developed countries,,1951,1803099
Least developed countries,,1952,1817473
Least developed countries,,1953,1832560
Least developed countries,,1954,1846470
Least developed countries,,1955,1860153
Least developed countries,,1956,1874952
Least developed countries,,1957,1926355
Least developed countries,,1958,1940663
Least developed countries,,1959,1917429
Least developed countries,,1960,1942631
Least developed countries,,1961,1959742
Least developed countries,,1962,1978361
Least developed countries,,1963,2003202
Least developed countries,,1964,2014957
Least developed countries,,1965,2043576
Least developed countries,,1966,2074063
Least developed countries,,1967,2079992
Least developed countries,,1968,2106755
Least developed countries,,1969,2135018
Least developed countries,,1970,2210200
Least developed countries,,1971,2351211
Least developed countries,,1972,2229929
Least developed countries,,1973,2257018
Least developed countries,,1974,2318580
Least developed countries,,1975,2340136
Least developed countries,,1976,2337444
Least developed countries,,1977,2354379
Least developed countries,,1978,2378856
Least developed countries,,1979,2400250
Least developed countries,,1980,2427066
Least developed countries,,1981,2437245
Least developed countries,,1982,2440093
Least developed countries,,1983,2554812
Least developed countries,,1984,2568905
Least developed countries,,1985,2569667
Least developed countries,,1986,2530471
Least developed countries,,1987,2445475
Least developed countries,,1988,2510413
Least developed countries,,1989,2425192
Least developed countries,,1990,2426431
Least developed countries,,1991,2475177
Least developed countries,,1992,2445974
Least developed countries,,1993,2394490
Least developed countries,,1994,2414829
Least developed countries,,1995,2381735
Least developed countries,,1996,2375990
Least developed countries,,1997,2356426
Least developed countries,,1998,2355650
Least developed countries,,1999,2299075
Least developed countries,,2000,2263192
Least developed countries,,2001,2216798
Least developed countries,,2002,2171002
Least developed countries,,2003,2122821
Least developed countries,,2004,2076415
Least developed countries,,2005,2025081
Least developed countries,,2006,1974598
Least developed countries,,2007,1925069
Least developed countries,,2008,1885894
Least developed countries,,2009,1857649
Least developed countries,,2010,1801398
Least developed countries,,2011,1810850
Least developed countries,,2012,1716553
Least developed countries,,2013,1674835
Least developed countries,,2014,1669551
Least developed countries,,2015,1651523
Least developed countries,,2016,1631504
Least developed countries,,2017,1621381
Least developed countries,,2018,1566915
Least developed countries,,2019,1549191
Least developed countries,,2020,1519736
Least developed countries,,2021,1507225
Least developed countries,,2022,1526034
Least developed countries,,2023,1464790
Lebanon,LBN,1950,3998
Lebanon,LBN,1951,4168
Lebanon,LBN,1952,4150
Lebanon,LBN,1953,4137
Lebanon,LBN,1954,4124
Lebanon,LBN,1955,4252
Lebanon,LBN,1956,4090.0002
Lebanon,LBN,1957,4037.0002
Lebanon,LBN,1958,3999
Lebanon,LBN,1959,3970
Lebanon,LBN,1960,3954
Lebanon,LBN,1961,3932
Lebanon,LBN,1962,3914
Lebanon,LBN,1963,3891
Lebanon,LBN,1964,3851
Lebanon,LBN,1965,3798
Lebanon,LBN,1966,3751
Lebanon,LBN,1967,3722
Lebanon,LBN,1968,3695
Lebanon,LBN,1969,3694
Lebanon,LBN,1970,3705
Lebanon,LBN,1971,3716
Lebanon,LBN,1972,3742
Lebanon,LBN,1973,3774
Lebanon,LBN,1974,3796
Lebanon,LBN,1975,3840
Lebanon,LBN,1976,8230
Lebanon,LBN,1977,4407
Lebanon,LBN,1978,4467
Lebanon,LBN,1979,4512
Lebanon,LBN,1980,4474
Lebanon,LBN,1981,4440
Lebanon,LBN,1982,6289
Lebanon,LBN,1983,3734
Lebanon,LBN,1984,3633
Lebanon,LBN,1985,3499
Lebanon,LBN,1986,3356
Lebanon,LBN,1987,3728
Lebanon,LBN,1988,3624
Lebanon,LBN,1989,2774
Lebanon,LBN,1990,2642
Lebanon,LBN,1991,2501
Lebanon,LBN,1992,2370
Lebanon,LBN,1993,2198
Lebanon,LBN,1994,2037
Lebanon,LBN,1995,1901
Lebanon,LBN,1996,1829
Lebanon,LBN,1997,1748
Lebanon,LBN,1998,1689
Lebanon,LBN,1999,1628
Lebanon,LBN,2000,1558
Lebanon,LBN,2001,1480
Lebanon,LBN,2002,1391
Lebanon,LBN,2003,1298
Lebanon,LBN,2004,1214
Lebanon,LBN,2005,1131
Lebanon,LBN,2006,1074
Lebanon,LBN,2007,1035
Lebanon,LBN,2008,1013
Lebanon,LBN,2009,1006.00006
Lebanon,LBN,2010,1027
Lebanon,LBN,2011,1046
Lebanon,LBN,2012,1068
Lebanon,LBN,2013,1121
Lebanon,LBN,2014,1309
Lebanon,LBN,2015,1413
Lebanon,LBN,2016,1384
Lebanon,LBN,2017,1345
Lebanon,LBN,2018,1312
Lebanon,LBN,2019,1288
Lebanon,LBN,2020,1550
Lebanon,LBN,2021,1332
Lebanon,LBN,2022,1393
Lebanon,LBN,2023,1466
Lesotho,LSO,1950,4361
Lesotho,LSO,1951,4078
Lesotho,LSO,1952,4089.0002
Lesotho,LSO,1953,4098
Lesotho,LSO,1954,4121
Lesotho,LSO,1955,4131
Lesotho,LSO,1956,4143
Lesotho,LSO,1957,4164
Lesotho,LSO,1958,4200
Lesotho,LSO,1959,4248
Lesotho,LSO,1960,4312
Lesotho,LSO,1961,4396
Lesotho,LSO,1962,4492
Lesotho,LSO,1963,4591
Lesotho,LSO,1964,4695
Lesotho,LSO,1965,4809
Lesotho,LSO,1966,4912
Lesotho,LSO,1967,5010
Lesotho,LSO,1968,5074
Lesotho,LSO,1969,5122
Lesotho,LSO,1970,5168
Lesotho,LSO,1971,5216
Lesotho,LSO,1972,5260
Lesotho,LSO,1973,5293
Lesotho,LSO,1974,5361
Lesotho,LSO,1975,5441
Lesotho,LSO,1976,5497
Lesotho,LSO,1977,5493
Lesotho,LSO,1978,5438
Lesotho,LSO,1979,5352
Lesotho,LSO,1980,5240
Lesotho,LSO,1981,5116
Lesotho,LSO,1982,4994
Lesotho,LSO,1983,4876
Lesotho,LSO,1984,4764
Lesotho,LSO,1985,4667
Lesotho,LSO,1986,4584
Lesotho,LSO,1987,4629
Lesotho,LSO,1988,4544
Lesotho,LSO,1989,4428
Lesotho,LSO,1990,4339
Lesotho,LSO,1991,4282
Lesotho,LSO,1992,4267
Lesotho,LSO,1993,4259
Lesotho,LSO,1994,4289
Lesotho,LSO,1995,4389
Lesotho,LSO,1996,4541
Lesotho,LSO,1997,4690
Lesotho,LSO,1998,4725
Lesotho,LSO,1999,4715
Lesotho,LSO,2000,4742
Lesotho,LSO,2001,4851
Lesotho,LSO,2002,5000
Lesotho,LSO,2003,5044
Lesotho,LSO,2004,4960
Lesotho,LSO,2005,4849
Lesotho,LSO,2006,4751
Lesotho,LSO,2007,4747
Lesotho,LSO,2008,4671
Lesotho,LSO,2009,4480
Lesotho,LSO,2010,4281
Lesotho,LSO,2011,4250
Lesotho,LSO,2012,4163
Lesotho,LSO,2013,4077.0002
Lesotho,LSO,2014,3987
Lesotho,LSO,2015,3916
Lesotho,LSO,2016,3865
Lesotho,LSO,2017,3783
Lesotho,LSO,2018,3671
Lesotho,LSO,2019,3547
Lesotho,LSO,2020,3455
Lesotho,LSO,2021,3312
Lesotho,LSO,2022,3218
Lesotho,LSO,2023,3152
Less developed regions,,1950,11295793
Less developed regions,,1951,11346319
Less developed regions,,1952,11612375
Less developed regions,,1953,11631906
Less developed regions,,1954,11689149
Less developed regions,,1955,11719242
Less developed regions,,1956,11596796
Less developed regions,,1957,11784185
Less developed regions,,1958,11630056
Less developed regions,,1959,12247903
Less developed regions,,1960,12840708
Less developed regions,,1961,11669843
Less developed regions,,1962,11357303
Less developed regions,,1963,12098522
Less developed regions,,1964,12007127
Less developed regions,,1965,12044054
Less developed regions,,1966,11862733
Less developed regions,,1967,11641496
Less developed regions,,1968,11627629
Less developed regions,,1969,11601419
Less developed regions,,1970,11581836
Less developed regions,,1971,11545786
Less developed regions,,1972,11222714
Less developed regions,,1973,11052844
Less developed regions,,1974,10857929
Less developed regions,,1975,10576227
Less developed regions,,1976,10378183
Less developed regions,,1977,10159448
Less developed regions,,1978,10040256
Less developed regions,,1979,9991347
Less developed regions,,1980,9965394
Less developed regions,,1981,9917253
Less developed regions,,1982,9899920
Less developed regions,,1983,9827682
Less developed regions,,1984,9757834
Less developed regions,,1985,9689477
Less developed regions,,1986,9613281
Less developed regions,,1987,9468883
Less developed regions,,1988,9396111
Less developed regions,,1989,9216325
Less developed regions,,1990,9123682
Less developed regions,,1991,8877704
Less developed regions,,1992,8621842
Less developed regions,,1993,8391805
Less developed regions,,1994,8245218
Less developed regions,,1995,8070897
Less developed regions,,1996,7894318
Less developed regions,,1997,7704393
Less developed regions,,1998,7540655
Less developed regions,,1999,7328544
Less developed regions,,2000,7169046
Less developed regions,,2001,6971843
Less developed regions,,2002,6761524
Less developed regions,,2003,6535857
Less developed regions,,2004,6347200
Less developed regions,,2005,6142291
Less developed regions,,2006,5950430
Less developed regions,,2007,5778221
Less developed regions,,2008,5637921
Less developed regions,,2009,5504157
Less developed regions,,2010,5328651
Less developed regions,,2011,5218225
Less developed regions,,2012,5023221
Less developed regions,,2013,4852255
Less developed regions,,2014,4709794
Less developed regions,,2015,4571980
Less developed regions,,2016,4437221
Less developed regions,,2017,4298430
Less developed regions,,2018,4125625
Less developed regions,,2019,3993424
Less developed regions,,2020,3832721
Less developed regions,,2021,3737920
Less developed regions,,2022,3686901
Less developed regions,,2023,3558247
"Less developed regions, excluding China",,1950,8530318
"Less developed regions, excluding China",,1951,8551071
"Less developed regions, excluding China",,1952,8594521
"Less developed regions, excluding China",,1953,8664320
"Less developed regions, excluding China",,1954,8713592
"Less developed regions, excluding China",,1955,8746709
"Less developed regions, excluding China",,1956,8781310
"Less developed regions, excluding China",,1957,8867473
"Less developed regions, excluding China",,1958,8895261
"Less developed regions, excluding China",,1959,8877834
"Less developed regions, excluding China",,1960,8926764
"Less developed regions, excluding China",,1961,8957787
"Less developed regions, excluding China",,1962,9015445
"Less developed regions, excluding China",,1963,9059679
"Less developed regions, excluding China",,1964,9075656
"Less developed regions, excluding China",,1965,9283467
"Less developed regions, excluding China",,1966,9231870
"Less developed regions, excluding China",,1967,9216094
"Less developed regions, excluding China",,1968,9084398
"Less developed regions, excluding China",,1969,9085242
"Less developed regions, excluding China",,1970,9148213
"Less developed regions, excluding China",,1971,9291673
"Less developed regions, excluding China",,1972,9158746
"Less developed regions, excluding China",,1973,9152126
"Less developed regions, excluding China",,1974,9160990
"Less developed regions, excluding China",,1975,9107259
"Less developed regions, excluding China",,1976,9060328
"Less developed regions, excluding China",,1977,9007652
"Less developed regions, excluding China",,1978,8968719
"Less developed regions, excluding China",,1979,8934558
"Less developed regions, excluding China",,1980,8922307
"Less developed regions, excluding China",,1981,8879106
"Less developed regions, excluding China",,1982,8821369
"Less developed regions, excluding China",,1983,8854992
"Less developed regions, excluding China",,1984,8785672
"Less developed regions, excluding China",,1985,8680725
"Less developed regions, excluding China",,1986,8542592
"Less developed regions, excluding China",,1987,8342231.5
"Less developed regions, excluding China",,1988,8302897.5
"Less developed regions, excluding China",,1989,8114424
"Less developed regions, excluding China",,1990,7999983
"Less developed regions, excluding China",,1991,7938541
"Less developed regions, excluding China",,1992,7788540
"Less developed regions, excluding China",,1993,7614688
"Less developed regions, excluding China",,1994,7515368
"Less developed regions, excluding China",,1995,7384136
"Less developed regions, excluding China",,1996,7256331
"Less developed regions, excluding China",,1997,7115473
"Less developed regions, excluding China",,1998,6995974
"Less developed regions, excluding China",,1999,6824041
"Less developed regions, excluding China",,2000,6679384
"Less developed regions, excluding China",,2001,6533330
"Less developed regions, excluding China",,2002,6360883
"Less developed regions, excluding China",,2003,6168649
"Less developed regions, excluding China",,2004,6004204
"Less developed regions, excluding China",,2005,5823389
"Less developed regions, excluding China",,2006,5652418
"Less developed regions, excluding China",,2007,5498669
"Less developed regions, excluding China",,2008,5370496
"Less developed regions, excluding China",,2009,5255456
"Less developed regions, excluding China",,2010,5099533
"Less developed regions, excluding China",,2011,5007773
"Less developed regions, excluding China",,2012,4815008
"Less developed regions, excluding China",,2013,4665887
"Less developed regions, excluding China",,2014,4534334
"Less developed regions, excluding China",,2015,4418068
"Less developed regions, excluding China",,2016,4289846
"Less developed regions, excluding China",,2017,4161142
"Less developed regions, excluding China",,2018,4015322
"Less developed regions, excluding China",,2019,3897265
"Less developed regions, excluding China",,2020,3758154
"Less developed regions, excluding China",,2021,3677168
"Less developed regions, excluding China",,2022,3635321
"Less developed regions, excluding China",,2023,3511994
"Less developed regions, excluding least developed countries",,1950,9505046
"Less developed regions, excluding least developed countries",,1951,9543221
"Less developed regions, excluding least developed countries",,1952,9794902
"Less developed regions, excluding least developed countries",,1953,9799346
"Less developed regions, excluding least developed countries",,1954,9842680
"Less developed regions, excluding least developed countries",,1955,9859089
"Less developed regions, excluding least developed countries",,1956,9721844
"Less developed regions, excluding least developed countries",,1957,9857830
"Less developed regions, excluding least developed countries",,1958,9689393
"Less developed regions, excluding least developed countries",,1959,10330474
"Less developed regions, excluding least developed countries",,1960,10898076
"Less developed regions, excluding least developed countries",,1961,9710100
"Less developed regions, excluding least developed countries",,1962,9378942
"Less developed regions, excluding least developed countries",,1963,10095321
"Less developed regions, excluding least developed countries",,1964,9992170
"Less developed regions, excluding least developed countries",,1965,10000477
"Less developed regions, excluding least developed countries",,1966,9788670
"Less developed regions, excluding least developed countries",,1967,9561503
"Less developed regions, excluding least developed countries",,1968,9520873
"Less developed regions, excluding least developed countries",,1969,9466401
"Less developed regions, excluding least developed countries",,1970,9371636
"Less developed regions, excluding least developed countries",,1971,9194574
"Less developed regions, excluding least developed countries",,1972,8992784
"Less developed regions, excluding least developed countries",,1973,8795826
"Less developed regions, excluding least developed countries",,1974,8539349
