CODE,LINE ITEM,AMOUNT,DEPARTMENT,MINISTRY
23020114,CONSTRUCTION / PROVISION OF ROADS,90000000,"FEDERAL POLYTECHNIC, ILE-OLUJI, ONDO STATE",FEDERAL MINISTRY OF EDUCATION
23020118,CONSTRUCTION / PROVISION OF INFRASTRUCTURE,420850722,"FEDERAL POLYTECHNIC, ILE-OLUJI, ONDO STATE",FEDERAL MINISTRY OF EDUCATION
21010101,SALARY,1656956376,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
21020101,NON REGULAR ALLOWANCES,2250000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
21020111,REGULAR ALLOWANCES,1722192,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
21020201,NHIS,82294133,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
21020202,CONTRIBUTORY PENSION - EMPLOYER'S CONTRIBUTION,164588265,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020101,LOCAL TRAVEL & TRANSPORT: TRAINING,28655700,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,45613500,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020201,ELECTRICITY CHARGES,24753701,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020202,TELEPHONE CHARGES,5400000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020203,INTERNET ACCESS CHARGES,2550000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020204,SATELLITE BROADCASTING ACCESS CHARGES,390800,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,43432000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020302,BOOKS,306000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020303,NEWSPAPERS,286500,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020304,MAGAZINES & PERIODICALS,206600,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020305,PRINTING OF NON SECURITY DOCUMENTS,21771000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020306,PRINTING OF SECURITY DOCUMENTS,10720600,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020307,DRUGS & MEDICAL SUPPLIES,6102300,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020309,UNIFORMS & OTHER CLOTHING,550350,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020310,TEACHING AIDS / INSTRUCTION MATERIALS,7450000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020312,"PRODUCTION, PUBLICATION, & CIRCULATION OF ANNUAL CONSOLIDATED FINANCIAL STATEMENTS & ACCOUNTING MANUAL",5150800,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020313,PRODUCTION OF CONSOLIDATED REPORTS FOR NATIONAL ASSEMBLY PUBLIC ACCOUNTS COMMITTEE,5410500,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020401,MAINTENANCE OF MOTOR VEHICLE / TRANSPORT EQUIPMENT,4300250,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020402,MAINTENANCE OF OFFICE FURNITURE,1700400,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,8671100,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,3365840,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020405,MAINTENANCE OF PLANTS/GENERATORS,3655900,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020406,OTHER MAINTENANCE SERVICES,5880950,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020410,MAINTENANCE OF ROADS AND BRIDGES,795200,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020501,LOCAL TRAINING,5850700,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020601,SECURITY CHARGES,42600000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020603,OFFICE RENT,25956250,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020606,CLEANING AND FUMIGATION SERVICES,31600000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020701,FINANCIAL CONSULTING,6465500,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020702,INFORMATION TECHNOLOGY CONSULTING,856740,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020703,LEGAL SERVICES,1625780,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020705,ARCHITECTURAL SERVICES,910260,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020706,SURVEYING SERVICES,998420,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020801,MOTOR VEHICLE FUEL COST,4850700,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020803,PLANT / GENERATOR FUEL COST,8926410,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22020902,INSURANCE PREMIUM,7200000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22021001,REFRESHMENT & MEALS,20450400,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22021002,HONORARIUM & SITTING ALLOWANCE,57550450,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22021003,PUBLICITY & ADVERTISEMENTS,3205500,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22021004,MEDICAL EXPENSES,2530700,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22021006,POSTAGES & COURIER SERVICES,256800,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22021007,WELFARE PACKAGES,14800550,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22021008,SUBSCRIPTION TO PROFESSIONAL BODIES,2500000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22021009,SPORTING ACTIVITIES,3786000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22021010,DIRECT TEACHING & LABORATORY COST,42563400,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
22021014,ANNUAL BUDGET EXPENSES AND ADMINISTRATION,5895700,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
23010105,PURCHASE OF MOTOR VEHICLES,304750000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
23010125,PURCHASE OF LIBRARY BOOKS & EQUIPMENT,36170850,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
23020101,CONSTRUCTION / PROVISION OF OFFICE BUILDINGS,215200500,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
23020107,CONSTRUCTION / PROVISION OF PUBLIC SCHOOLS,384183682,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
23020118,CONSTRUCTION / PROVISION OF INFRASTRUCTURE,171950000,"FEDERAL POLYTECHNIC DAURA, DAURA, KATSINA STATE",FEDERAL MINISTRY OF EDUCATION
21010101,SALARY,1817679662,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
21020101,NON REGULAR ALLOWANCES,2250000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
21020111,REGULAR ALLOWANCES,12490440,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
21020201,NHIS,90330297,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
21020202,CONTRIBUTORY PENSION - EMPLOYER'S CONTRIBUTION,180660594,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020101,LOCAL TRAVEL & TRANSPORT: TRAINING,35041154,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,34040534,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020103,INTERNATIONAL TRAVEL & TRANSPORT: TRAINING,12002480,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020201,ELECTRICITY CHARGES,300000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020202,TELEPHONE CHARGES,800000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020203,INTERNET ACCESS CHARGES,4745481,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020204,SATELLITE BROADCASTING ACCESS CHARGES,2269369,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020205,WATER RATES,400000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020209,INTERACTIVE LEARNING NETWORK (ILN),1941551,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020210,SOFTWARE CHARGES / LICENCE RENEWAL,3000620,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,36425165,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020302,BOOKS,1000000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020303,NEWSPAPERS,400000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020304,MAGAZINES & PERIODICALS,400000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020305,PRINTING OF NON SECURITY DOCUMENTS,13616213,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020306,PRINTING OF SECURITY DOCUMENTS,7000000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020307,DRUGS & MEDICAL SUPPLIES,7689969,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020308,FIELD & CAMPING MATERIALS SUPPLIES,7000000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020309,UNIFORMS & OTHER CLOTHING,7248153,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020310,TEACHING AIDS / INSTRUCTION MATERIALS,9001860,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020311,FOOD STUFF / CATERING MATERIALS SUPPLIES,6269369,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020312,"PRODUCTION, PUBLICATION, & CIRCULATION OF ANNUAL CONSOLIDATED FINANCIAL STATEMENTS & ACCOUNTING MANUAL",3404053,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020313,PRODUCTION OF CONSOLIDATED REPORTS FOR NATIONAL ASSEMBLY PUBLIC ACCOUNTS COMMITTEE,15003100,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020401,MAINTENANCE OF MOTOR VEHICLE / TRANSPORT EQUIPMENT,11077476,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020402,MAINTENANCE OF OFFICE FURNITURE,10502170,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020403,MAINTENANCE OF OFFICE BUILDING / RESIDENTIAL QTRS,13346845,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020404,MAINTENANCE OF OFFICE / IT EQUIPMENTS,3807487,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020405,MAINTENANCE OF PLANTS/GENERATORS,8101674,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020406,OTHER MAINTENANCE SERVICES,13502790,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020410,MAINTENANCE OF ROADS AND BRIDGES,600124,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020411,MAINTENANCE OF COMMUNICATION EQUIPMENT,600124,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020413,MAINTENANCE OF STREET LIGHTS,600631,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020501,LOCAL TRAINING,6601364,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020601,SECURITY CHARGES,45206448,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020602,LAND USE CHARGES,600124,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020603,OFFICE RENT,600000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020606,CLEANING AND FUMIGATION SERVICES,42704278,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020701,FINANCIAL CONSULTING,19102937,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020702,INFORMATION TECHNOLOGY CONSULTING,3668855,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020703,LEGAL SERVICES,4369206,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020704,ENGINEERING SERVICES,1500310,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020705,ARCHITECTURAL SERVICES,300000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020706,SURVEYING SERVICES,900000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020708,MEDICAL CONSULTING,600000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020801,MOTOR VEHICLE FUEL COST,7501550,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020802,OTHER TRANSPORT EQUIPMENT FUEL COST,4000930,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020803,PLANT / GENERATOR FUEL COST,15229327,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020806,COOKING GAS/FUEL COST,2269369,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020901,BANK CHARGES (OTHER THAN INTEREST),769059,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22020902,INSURANCE PREMIUM,12884962,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22021001,REFRESHMENT & MEALS,9846535,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22021002,HONORARIUM & SITTING ALLOWANCE,40196210,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22021003,PUBLICITY & ADVERTISEMENTS,4400000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22021004,MEDICAL EXPENSES,4538738,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22021006,POSTAGES & COURIER SERVICES,1000000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22021007,WELFARE PACKAGES,12884962,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22021008,SUBSCRIPTION TO PROFESSIONAL BODIES,4038738,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22021009,SPORTING ACTIVITIES,11077476,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22021010,DIRECT TEACHING & LABORATORY COST,16502790,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
22021014,ANNUAL BUDGET EXPENSES AND ADMINISTRATION,11940444,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
23010106,PURCHASE OF VANS,136000000,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
23020118,CONSTRUCTION / PROVISION OF INFRASTRUCTURE,933319250,"FEDERAL POLYTECHNIC KALTUNGO, KALTUNGO, GOMBE STATE",FEDERAL MINISTRY OF EDUCATION
21010101,SALARY,1518268348,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
21020101,NON REGULAR ALLOWANCES,2250000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
21020111,REGULAR ALLOWANCES,6781608,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
21020201,NHIS,75359731,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
21020202,CONTRIBUTORY PENSION - EMPLOYER'S CONTRIBUTION,150719462,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020102,LOCAL TRAVEL & TRANSPORT: OTHERS,55000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020201,ELECTRICITY CHARGES,1000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020202,TELEPHONE CHARGES,11000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020203,INTERNET ACCESS CHARGES,11000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020301,OFFICE STATIONERIES / COMPUTER CONSUMABLES,57000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020302,BOOKS,4000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020303,NEWSPAPERS,500000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020304,MAGAZINES & PERIODICALS,300000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020305,PRINTING OF NON SECURITY DOCUMENTS,5000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020306,PRINTING OF SECURITY DOCUMENTS,3500000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020307,DRUGS & MEDICAL SUPPLIES,10000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020406,OTHER MAINTENANCE SERVICES,40000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020501,LOCAL TRAINING,40000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020601,SECURITY CHARGES,61000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020605,SECURITY OPERATIONS (OVERHEAD),3000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020606,CLEANING AND FUMIGATION SERVICES,9000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020701,FINANCIAL CONSULTING,10000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020703,LEGAL SERVICES,2000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020801,MOTOR VEHICLE FUEL COST,26000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020803,PLANT / GENERATOR FUEL COST,30000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22020902,INSURANCE PREMIUM,20000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22021001,REFRESHMENT & MEALS,20000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22021002,HONORARIUM & SITTING ALLOWANCE,34000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22021003,PUBLICITY & ADVERTISEMENTS,5000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22021004,MEDICAL EXPENSES,5119001,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22021006,POSTAGES & COURIER SERVICES,300000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22021007,WELFARE PACKAGES,16500000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22021008,SUBSCRIPTION TO PROFESSIONAL BODIES,10000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22021009,SPORTING ACTIVITIES,13500000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
22021036,PAYMENT FOR OUTSOURCED SERVICES,2500000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
23010105,PURCHASE OF MOTOR VEHICLES,495000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
23010112,PURCHASE OF OFFICE FURNITURE AND FITTINGS,72000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
23010113,PURCHASE OF COMPUTERS,12000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
23010114,PURCHASE OF COMPUTER PRINTERS,5000000,"FEDERAL POLYTECHNIC AYEDE, OYO STATE",FEDERAL MINISTRY OF EDUCATION
