Date,Machine_ID,Assembly_Line_No,Hydraulic_Pressure(bar),Coolant_Pressure(bar),Air_System_Pressure(bar),Coolant_Temperature,Hydraulic_Oil_Temperature,Spindle_Bearing_Temperature,Spindle_Vibration,Tool_Vibration,Spindle_Speed(RPM),Voltage(volts),Torque(Nm),Cutting(kN),Downtime
12-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,98.87490105,5.684354201,6.915967265,26.6,44.9,36.2,0.742,32.592,22771.0,298.0,20.96535067,3.03,No_Machine_Failure
12-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,116.882387,5.76257877,6.724960333,8.7,49.4,36.5,1.3,26.613,23102.0,313.0,20.66496407,1.88,No_Machine_Failure
12-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,,5.722600131,6.002084161,7.4,47.0,27.3,1.651,35.418,22896.0,330.0,20.85089099,2.88,No_Machine_Failure
12-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,129.7607557,5.765582482,6.359588174,9.9,50.0,34.2,0.774,24.897,19197.0,340.0,30.51400825,1.86,No_Machine_Failure
12-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,143.7350188,5.767234816,7.616765583,7.4,47.5,35.5,1.098,23.971,17726.0,347.0,32.37045571,2.11,No_Machine_Failure
12-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,84.81,4.962619207,6.508343116,30.3,47.5,36.2,1.285,24.476,26605.0,286.0,23.90595894,3.59,Machine_Failure
12-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,88.77,6.839413159,6.800932732,28.7,49.2,30.0,1.062,20.407,26526.0,278.0,24.0686665,3.58,Machine_Failure
12-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,88.34,4.86086247,6.860055958,10.4,49.7,32.3,1.529,23.975,19727.0,317.0,24.20043595,2.67,Machine_Failure
12-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,57.57,5.358623507,6.200344081,6.9,43.6,30.9,1.086,26.399,19699.0,319.0,24.23483426,2.66,Machine_Failure
12-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,15.32576081,5.088867728,6.235027521,21.2,51.2,27.4,1.142,30.173,20454.0,354.0,23.34027574,2.9,No_Machine_Failure
12-01-2022,Makino-L2-Unit1-2015,Shopfloor-L2,118.1161026,5.092825222,6.694722735,21.2,52.4,32.6,0.954,33.398,20467.0,434.0,23.32545073,2.84,No_Machine_Failure
12-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,75.25,6.960635908,6.811040042,5.5,48.2,42.5,1.238,28.135,25254.0,325.0,24.13803216,2.58,Machine_Failure
11-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,86.35,6.839413159,6.255706097,16.4,49.6,32.0,1.03,21.061,18414.0,362.0,25.92603454,2.61,Machine_Failure
11-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,55.01,6.863944117,6.637149804,16.1,50.3,35.7,0.721,23.742,18448.0,459.0,25.87825239,2.61,Machine_Failure
11-05-2022,Makino-L2-Unit1-2015,Shopfloor-L2,96.7869728,5.144004201,6.402922113,21.7,42.7,37.1,0.834,36.325,20693.0,310.0,33.07070024,2.74,No_Machine_Failure
11-05-2022,Makino-L2-Unit1-2015,Shopfloor-L2,143.638636,5.152368212,6.120309999,21.8,47.8,30.9,1.605,27.956,20721.0,322.0,32.4913785,3.03,No_Machine_Failure
11-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,92.39931468,3.164804649,6.294041743,5.7,45.6,38.3,0.798,28.495,20867.0,405.0,34.97300419,2.02,No_Machine_Failure
11-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,98.15279846,5.185863847,6.342665168,9.9,49.4,29.8,0.965,20.789,20870.0,310.0,22.87503594,1.99,No_Machine_Failure
11-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,116.7123544,5.205507178,6.769834696,12.2,52.6,38.1,0.499,20.981,20929.0,305.0,22.81054995,2.95,No_Machine_Failure
11-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,132.6752427,5.185549585,5.941465623,22.1,42.4,33.5,1.645,17.055,20868.0,336.0,22.87722829,3.0,No_Machine_Failure
11-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,52.58,4.519700198,7.036026724,5.5,51.1,31.2,0.86,23.019,18189.0,356.0,15.90071615,2.36,Machine_Failure
11-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,70.67,4.84252053,5.792360049,6.1,51.6,39.0,0.534,15.158,18366.0,356.0,16.44955444,2.52,Machine_Failure
11-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,95.09786656,5.198751122,6.828062205,22.2,50.4,33.7,0.946,34.347,16198.0,304.0,22.84001531,2.01,No_Machine_Failure
11-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,150.8125715,5.225188326,6.711817265,22.4,46.1,38.0,1.188,24.267,17726.0,400.0,22.73667667,3.0,No_Machine_Failure
11-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,125.1317107,5.223644252,6.030390215,22.4,42.0,35.9,1.449,27.042,18436.0,360.0,22.7453428,2.02,No_Machine_Failure
11-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,68.71,5.567856573,6.556769448,9.7,40.6,29.9,0.846,17.555,18372.0,349.0,25.98530372,2.39,Machine_Failure
11-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,91.88,4.519541755,6.196106612,26.5,50.0,32.3,0.834,25.212,18189.0,405.0,17.89931102,2.56,Machine_Failure
11-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,67.18,4.566853902,6.396549829,32.6,40.5,29.6,0.77,22.058,18235.0,284.0,26.18053194,2.45,Machine_Failure
11-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,99.7078156,5.223022287,6.36251267,22.4,41.5,34.5,1.55,12.748,19197.0,357.0,22.74967834,2.17,No_Machine_Failure
11-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,145.2626488,3.106960002,6.601542744,12.2,46.8,35.3,0.416,16.646,20981.0,362.0,32.51929855,2.01,No_Machine_Failure
11-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,114.6589068,3.105982448,5.950504033,4.5,47.7,35.9,1.115,20.357,20875.0,359.0,33.92336502,3.0,No_Machine_Failure
11-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,157.47,6.560332199,6.844187787,6.0,47.6,34.1,0.855,28.228,18266.0,333.0,26.13609986,2.4,Machine_Failure
11-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,121.86,5.918357337,6.873220721,10.2,43.6,37.0,0.562,18.13,18273.0,341.0,26.12608767,2.71,Machine_Failure
11-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,111.73,6.893181921,6.527699385,4.4,49.0,36.8,1.487,17.768,18275.0,353.0,26.12322845,2.56,Machine_Failure
11-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,92.8557399,5.22290057,7.222801644,22.4,43.5,38.4,0.608,23.084,14152.0,387.0,22.75184673,1.85,No_Machine_Failure
11-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,137.2708099,5.187902383,5.790981418,22.1,59.1,31.5,0.575,23.843,13272.0,292.0,22.86955689,2.11,No_Machine_Failure
11-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,140.2299863,5.340049579,6.505615091,23.6,52.4,33.7,0.988,27.832,15217.0,408.0,22.25339113,1.91,No_Machine_Failure
11-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,118.1754053,5.340431229,5.878729485,23.6,46.0,33.2,1.641,30.647,14266.0,393.0,22.25235387,1.89,No_Machine_Failure
11-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,113.4685759,3.895031347,5.814974691,10.6,44.0,33.1,0.899,19.079,21444.0,309.0,30.51400825,2.86,No_Machine_Failure
11-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,115.6530405,5.301079071,6.295975053,23.2,47.6,33.5,1.158,19.99,14152.0,420.0,22.40377305,1.95,No_Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,106.7728987,5.301908494,6.187308145,23.2,44.9,38.1,1.382,30.887,13272.0,317.0,22.40061937,1.99,No_Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,125.3743964,3.053451378,6.127478085,7.4,50.3,45.1,1.481,23.543,21305.0,280.0,35.5812209,3.1,No_Machine_Failure
11-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,126.678911,5.298154962,6.039203004,23.1,50.2,37.2,1.015,25.475,21275.0,245.0,22.43957697,3.06,No_Machine_Failure
11-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,71.02,4.459851882,6.198870426,24.4,46.4,34.4,0.486,29.881,20504.0,413.0,26.55626634,3.49,Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,86.67,4.45583653,6.679382391,6.2,54.2,33.9,0.77,21.286,27613.0,377.0,26.60510477,2.44,Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,99.97,4.465495684,6.580320357,25.8,47.1,39.2,1.137,22.719,27613.0,308.0,26.5297027,3.58,Machine_Failure
11-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,121.86,4.457184834,6.832695003,8.6,49.4,33.7,0.886,31.979,26605.0,378.0,26.5621766,3.93,Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,157.47,4.456876861,7.001875916,9.9,46.5,34.5,1.191,14.036,20504.0,319.0,26.56365457,3.59,Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,88.79,4.456631496,7.042195274,24.5,49.5,36.2,0.975,24.314,21951.0,390.0,26.57844338,3.49,Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,66.92,4.456255873,5.587286275,6.8,45.3,33.1,0.781,40.763,27957.0,365.0,26.58288323,3.91,Machine_Failure
11-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,85.78,4.458508813,6.080590048,7.8,50.2,29.9,0.962,20.461,17919.0,344.0,26.5621766,2.47,Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,69.95,4.452044923,7.026843958,13.6,42.0,36.9,1.283,10.342,25528.0,420.0,26.62736349,2.41,Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,51.81,4.470510809,6.901395559,11.3,49.4,37.5,1.012,29.738,23432.0,330.0,26.50613514,2.34,Machine_Failure
11-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,51.68,4.465705414,6.546125911,24.9,50.1,29.0,1.233,22.414,26526.0,332.0,26.52675446,2.39,Machine_Failure
11-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,98.71,4.459380778,6.186334601,11.9,54.5,36.6,0.816,23.304,26605.0,401.0,26.55774366,2.37,Machine_Failure
11-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,67.4,4.471571161,6.921590561,25.6,49.2,33.5,1.302,23.887,21951.0,415.0,26.4973081,3.91,Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,80.28,4.45047301,6.152541741,19.6,46.1,36.9,0.917,19.62,20504.0,386.0,26.62884873,2.33,Machine_Failure
11-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,59.25,5.93660976,7.02925395,7.3,43.8,30.0,1.412,26.508,21951.0,278.0,26.62290877,2.44,Machine_Failure
11-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,69.51,4.459508635,6.889407489,4.4,42.1,34.0,1.167,26.414,17976.0,333.0,26.55774366,2.57,Machine_Failure
11-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,50.16,4.466204387,6.251950625,12.7,47.9,40.2,1.171,19.731,17999.0,358.0,26.52380688,2.54,Machine_Failure
11-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,68.44,4.460865609,6.049337274,24.4,46.7,36.8,0.229,25.912,17983.0,323.0,26.54740588,2.48,Machine_Failure
11-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,64.43,4.462366463,6.947875874,25.6,41.1,41.0,0.568,32.577,17985.0,428.0,26.54445371,2.43,Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,98.41,4.466845212,6.366269291,26.4,41.7,38.1,0.323,32.979,18009.0,340.0,26.50907879,3.58,Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,81.64,4.465863893,6.075728632,27.0,50.0,35.0,0.57,27.035,17919.0,304.0,26.52380688,3.67,Machine_Failure
11-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,66.87,4.474284913,6.165040615,26.4,46.0,40.8,1.653,22.293,27957.0,317.0,26.49289678,3.61,Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,67.44535332,5.299830499,6.894076437,23.1,47.2,28.4,1.736,20.745,19197.0,274.0,22.41744929,1.88,No_Machine_Failure
11-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,91.68,4.456024524,6.553879629,13.4,48.5,33.0,1.065,25.115,26526.0,308.0,26.58584396,3.55,Machine_Failure
11-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,153.915254,5.336649129,6.652776959,23.5,47.9,28.8,0.924,20.514,18436.0,401.0,22.27103937,2.88,No_Machine_Failure
11-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,137.9384274,5.318172607,6.607690824,23.4,42.6,33.0,1.035,29.529,17726.0,358.0,22.32415244,1.87,No_Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,73.5721609,5.302258251,6.268464411,23.2,46.1,25.4,0.708,28.417,21318.0,274.0,32.39431466,2.17,No_Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,133.8181941,5.301934742,6.343371747,23.2,44.6,33.0,1.455,26.414,21316.0,300.0,22.39641584,2.11,No_Machine_Failure
11-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,139.0671812,5.301674268,6.928646301,23.2,47.6,36.6,1.225,27.892,21312.0,344.0,22.40061937,1.85,No_Machine_Failure
11-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,75.02,4.462463542,6.275778086,7.8,43.7,41.0,0.725,16.277,26253.0,361.0,16.96410507,2.37,Machine_Failure
11-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,125.8967519,5.670492207,,5.7,45.9,31.8,0.963,22.716,22715.0,324.0,33.92336502,3.27,No_Machine_Failure
11-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,168.6773314,5.70082159,6.63974851,26.7,56.3,34.2,1.132,32.201,22855.0,361.0,20.88829578,3.22,No_Machine_Failure
11-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,64.22,4.957303577,6.084127294,14.2,56.3,35.9,1.333,20.051,19945.0,321.0,15.1197393,2.73,Machine_Failure
11-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,92.8557399,5.706115047,6.5716872,26.7,53.3,31.0,0.892,23.912,22859.0,251.0,20.88464062,3.1,No_Machine_Failure
11-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,73.5721609,5.7164827,7.136647793,26.8,50.3,29.4,0.674,24.905,22872.0,367.0,20.8727702,3.06,No_Machine_Failure
11-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,99.78,4.913137191,6.625977349,30.3,45.4,37.7,1.076,22.03,23432.0,337.0,24.13315135,3.55,Machine_Failure
11-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,92.91,4.946184358,6.694545638,29.8,48.0,29.8,0.474,16.267,20801.0,374.0,23.99728561,3.67,Machine_Failure
11-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,65.85,4.891095947,6.546397488,24.4,50.2,26.8,0.646,31.92,20801.0,324.0,24.21270984,2.63,Machine_Failure
11-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,80.99,4.938516379,6.851014359,28.7,45.1,43.7,0.755,14.818,25528.0,350.0,24.03473795,3.69,Machine_Failure
11-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,118.3478684,5.67404594,6.068051567,26.5,48.1,33.8,0.482,27.915,22723.0,297.0,35.5812209,3.23,No_Machine_Failure
11-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,108.0142435,5.691812285,6.524391386,26.7,43.6,31.2,0.991,29.041,22804.0,357.0,20.9350114,2.98,No_Machine_Failure
11-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,97.22,4.89179533,6.875057514,30.3,47.0,33.8,1.081,30.6,21951.0,340.0,16.44955444,2.88,Machine_Failure
11-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,52.97,4.951076338,6.875057514,25.6,47.0,33.8,1.081,30.6,17919.0,340.0,15.1197393,2.87,Machine_Failure
11-02-2022,Makino-L3-Unit1-2015,Shopfloor-L3,138.9360721,5.716410447,6.354359433,26.8,48.4,33.9,1.885,22.343,16198.0,337.0,20.87459554,1.88,No_Machine_Failure
11-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,144.5126276,5.701215976,6.297805719,26.7,43.6,35.3,1.174,18.644,22855.0,356.0,20.88829578,3.11,No_Machine_Failure
11-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,134.4186466,5.668913976,6.169222522,6.8,47.8,31.8,1.531,26.064,22686.0,329.0,34.97300419,3.11,No_Machine_Failure
11-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,160.2277793,5.674781633,6.267662601,26.5,44.3,32.7,0.735,23.41,22751.0,390.0,20.98378093,3.02,No_Machine_Failure
11-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,114.8874421,5.711907955,6.892671263,26.8,52.2,35.5,1.417,28.032,22861.0,355.0,20.88281353,1.99,No_Machine_Failure
11-02-2022,Makino-L2-Unit1-2015,Shopfloor-L2,97.71,4.888652213,6.454987861,10.5,49.3,34.1,0.736,31.699,20504.0,342.0,14.20288973,2.61,Machine_Failure
11-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,134.8651757,5.69048139,7.781150882,26.7,49.8,41.0,0.76,35.04,17726.0,374.0,32.39431466,1.88,No_Machine_Failure
11-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,122.4945068,5.687299758,5.655175309,26.6,50.6,26.7,0.933,25.444,22789.0,431.0,20.94879108,3.09,No_Machine_Failure
11-02-2022,Makino-L1-Unit1-2013,Shopfloor-L1,121.0221924,5.673414635,6.596082626,26.5,47.0,37.1,1.081,30.954,22722.0,312.0,21.01056245,1.95,No_Machine_Failure
11-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,161.8512809,5.161441158,6.301068656,4.5,47.7,37.4,1.994,25.405,20764.0,342.0,22.99181275,,No_Machine_Failure
11-01-2022,Makino-L1-Unit1-2013,Shopfloor-L1,63.76,6.839413159,6.296207441,26.7,44.5,41.8,0.698,31.208,26605.0,375.0,24.22253793,2.66,Machine_Failure
11-01-2022,Makino-L3-Unit1-2015,Shopfloor-L3,142.36,6.863944117,6.347263792,23.8,43.8,37.9,0.706,25.444,20504.0,435.0,24.21639444,2.81,Machine_Failure
10-05-2022,Makino-L2-Unit1-2015,Shopfloor-L2,80.27,4.562696169,5.70167813,7.2,52.6,39.8,1.199,37.109,21951.0,353.0,25.95281326,,Machine_Failure
10-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,125.95,5.567856573,5.887918243,13.7,50.5,32.4,1.03,22.452,26526.0,334.0,25.9612812,3.91,Machine_Failure
10-05-2022,Makino-L2-Unit1-2015,Shopfloor-L2,67.96,4.56112694,6.389795382,29.8,45.1,37.0,1.224,40.088,17919.0,310.0,25.9542242,2.53,Machine_Failure
10-05-2022,Makino-L3-Unit1-2015,Shopfloor-L3,131.8074071,3.888834693,6.237245339,9.9,52.8,31.5,1.104,30.585,20777.0,316.0,35.58033366,2.0,No_Machine_Failure
10-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,147.724225,3.126011472,6.859981514,11.9,45.3,33.9,0.803,34.395,20783.0,359.0,31.62033518,1.91,No_Machine_Failure
10-05-2022,Makino-L1-Unit1-2013,Shopfloor-L1,134.54,6.560332199,6.198634528,13.7,49.9,34.0,0.033,20.702,18387.0,404.0,16.96410507,3.61,Machine_Failure
10-05-2022,Makino-L2-Unit1-2015,Shopfloor-L2,94.55,4.86086247,6.124255841,30.3,50.2,33.7,0.344,32.399,26605.0,361.0,25.95140248,3.67,Machine_Failure
10-05-2022,Makino-L2-Unit1-2015,Shopfloor-L2,158.6814561,3.053148837,6.770046606,8.7,53.7,36.3,1.148,27.875,20794.0,264.0,32.37045571,2.96,No_Machine_Failure
10-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,142.1077931,5.230204059,7.174506625,22.5,48.1,37.5,0.481,14.984,21013.0,339.0,22.7193642,2.74,No_Machine_Failure
10-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,57.72,4.533537747,6.906840324,25.6,40.6,36.8,1.267,20.682,26605.0,317.0,14.20288973,2.38,Machine_Failure
10-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,92.8557399,5.22425692,6.787710438,22.4,52.0,38.6,0.317,33.803,20993.0,384.0,22.74100891,2.02,No_Machine_Failure
10-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,91.34,4.528197695,6.148797232,29.8,52.5,37.0,0.82,14.804,26605.0,436.0,26.18053194,2.56,Machine_Failure
10-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,134.54,5.918357337,6.323602422,10.1,47.6,28.8,1.493,32.454,18193.0,392.0,16.44955444,3.67,Machine_Failure
10-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,144.361532,5.223859044,5.939192324,22.4,49.6,27.4,0.371,24.815,20992.0,296.0,,3.0,No_Machine_Failure
10-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,122.23,6.839413159,6.769639854,15.0,50.9,38.9,0.902,7.817,18197.0,383.0,26.2352036,3.93,Machine_Failure
10-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,62.47,4.566853902,6.449451398,17.5,50.4,35.1,1.082,16.214,18197.0,429.0,26.2352036,3.58,Machine_Failure
10-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,117.8721911,5.229958538,6.532385906,11.9,49.3,29.0,1.434,15.204,21012.0,350.0,32.72044546,2.99,No_Machine_Failure
10-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,100.1127437,5.230260266,6.4950909,22.5,47.3,36.9,0.876,35.282,21017.0,348.0,22.71504021,1.86,No_Machine_Failure
10-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,137.37,6.960635908,5.856474732,15.8,52.3,35.1,1.065,27.886,18195.0,254.0,16.96410507,3.61,Machine_Failure
10-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,68.05,4.84252053,6.371823342,10.5,47.8,30.6,1.427,22.523,18243.0,321.0,26.16905114,3.57,Machine_Failure
10-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,66.59,4.526584467,7.094179739,24.4,46.4,35.6,0.552,19.377,27613.0,363.0,16.44955444,2.44,Machine_Failure
10-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,66.03,4.529341527,6.890316213,23.2,43.6,30.9,0.962,22.618,18237.0,403.0,26.1776608,2.4,Machine_Failure
10-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,142.36,6.863944117,6.576802544,5.5,47.7,31.6,0.627,31.107,18190.0,374.0,15.90071615,3.59,Machine_Failure
10-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,59.11,4.524400369,6.10572694,32.6,44.6,26.2,1.338,33.583,22557.0,341.0,26.20927807,2.36,Machine_Failure
10-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,76.6,4.529825371,5.847150446,27.0,49.0,38.7,1.047,29.051,26526.0,316.0,26.17479028,2.57,Machine_Failure
10-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,97.83,5.918357337,7.000412167,28.7,53.0,28.8,0.687,34.258,18201.0,397.0,26.22943794,3.67,Machine_Failure
10-04-2022,Makino-L3-Unit1-2015,Shopfloor-L3,94.29,4.530417399,6.857296224,28.7,48.3,32.5,0.414,40.634,27613.0,287.0,26.1719204,2.57,Machine_Failure
10-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,73.5721609,5.229138725,6.853439817,22.4,48.8,37.5,1.435,16.984,14266.0,327.0,22.72693516,1.86,No_Machine_Failure
10-04-2022,Makino-L2-Unit1-2015,Shopfloor-L2,85.73663046,5.230446003,6.803637889,22.5,40.4,22.6,0.818,21.602,16198.0,350.0,22.71287882,2.88,No_Machine_Failure
10-04-2022,Makino-L1-Unit1-2013,Shopfloor-L1,131.7906724,5.226228921,6.909613508,22.4,49.3,37.8,1.349,21.207,15217.0,405.0,22.73126369,1.87,No_Machine_Failure
10-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,60.62,4.443914348,6.314147408,28.7,56.3,33.7,1.067,26.003,17919.0,354.0,15.90071615,2.52,Machine_Failure
10-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,117.9924867,5.344941743,6.111740491,23.6,42.4,37.8,1.217,35.165,21480.0,324.0,22.22541899,3.1,No_Machine_Failure
10-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,191.0,4.435902029,5.914082073,22.0,52.4,39.5,0.998,11.286,23432.0,437.0,17.89931102,2.54,Machine_Failure
10-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,71.04,4.444351428,6.237558537,4.1,46.6,35.2,1.144,21.791,17901.0,296.0,14.20288973,2.59,Machine_Failure
10-03-2022,Makino-L2-Unit1-2015,Shopfloor-L2,135.8878344,5.344484893,6.920052926,23.6,48.2,31.3,1.175,23.175,21479.0,,22.22645375,2.94,No_Machine_Failure
10-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,100.5871029,5.349341359,6.570121899,23.6,49.0,34.0,1.068,20.136,21492.0,297.0,22.21300949,3.13,No_Machine_Failure
10-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,61.73,5.918357337,7.51941427,24.5,40.6,40.2,0.906,17.996,17853.0,335.0,16.44955444,3.61,Machine_Failure
10-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,142.1419968,5.345267388,6.078202581,23.6,45.6,35.0,1.06,22.663,21480.0,384.0,22.22541899,3.06,No_Machine_Failure
10-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,92.21,4.86086247,5.929844188,7.9,49.6,28.6,0.273,41.561,17908.0,378.0,14.20288973,3.49,Machine_Failure
10-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,94.9,4.441763802,6.171036452,26.4,48.6,36.1,0.62,44.839,27613.0,427.0,26.6958564,2.37,Machine_Failure
10-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,67.75,4.44569628,6.423465253,29.8,50.1,34.8,0.892,26.044,26526.0,289.0,15.90071615,3.93,Machine_Failure
10-03-2022,Makino-L3-Unit1-2015,Shopfloor-L3,53.65,4.84252053,6.0032235,29.8,47.9,36.6,1.055,26.465,27613.0,403.0,26.75420309,3.59,Machine_Failure
10-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,63.28,4.442373483,6.622542425,30.3,47.7,34.7,1.021,16.201,27613.0,237.0,16.44955444,3.59,Machine_Failure
10-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,79.44,4.4495074,5.904522765,24.4,48.4,32.2,0.864,18.332,26605.0,319.0,14.20288973,3.49,Machine_Failure
10-03-2022,Makino-L1-Unit1-2013,Shopfloor-L1,82.22,4.449107072,6.727088088,26.4,46.5,31.6,0.49,37.063,21951.0,396.0,16.96410507,2.47,Machine_Failure
